municipio,year,week,humidity
angra dos reis,2024,22,84.8701428571
angra dos reis,2024,23,84.2661857143
angra dos reis,2024,24,72.0931
angra dos reis,2024,25,68.1278285714
angra dos reis,2024,26,77.6624285714
angra dos reis,2024,27,81.3429571429
angra dos reis,2024,28,91.1464571429
angra dos reis,2024,29,87.5455
angra dos reis,2024,30,77.6417857143
angra dos reis,2024,31,79.4048
angra dos reis,2024,32,72.5154142857
angra dos reis,2024,33,73.8262142857
angra dos reis,2024,34,66.3012142857
angra dos reis,2024,35,79.0971714286
angra dos reis,2024,36,81.5723285714
angra dos reis,2024,37,62.4368571429
angra dos reis,2024,38,82.4149142857
angra dos reis,2024,39,75.0925142857
angra dos reis,2024,40,76.4197285714
angra dos reis,2024,41,80.8861
angra dos reis,2024,42,84.7116571429
angra dos reis,2024,43,85.0815428571
angra dos reis,2024,44,85.0288
angra dos reis,2024,45,86.6395142857
angra dos reis,2024,46,86.1151714286
angra dos reis,2024,47,87.0701142857
angra dos reis,2024,48,76.0482142857
angra dos reis,2024,49,84.0875857143
angra dos reis,2024,50,85.5047714286
angra dos reis,2024,51,82.7913857143
angra dos reis,2024,52,88.3107714286
angra dos reis,2025,1,84.2928571429
angra dos reis,2025,2,87.0608285714
angra dos reis,2025,3,83.1183857143
angra dos reis,2025,4,78.5100857143
angra dos reis,2025,5,90.3471142857
angra dos reis,2025,6,79.7346142857
angra dos reis,2025,7,77.7263714286
angra dos reis,2025,8,77.8789142857
angra dos reis,2025,9,76.6391857143
angra dos reis,2025,10,78.4758857143
angra dos reis,2025,11,87.4445428571
angra dos reis,2025,12,87.2464714286
angra dos reis,2025,13,84.3159714286
angra dos reis,2025,14,86.1827857143
angra dos reis,2025,15,83.1671428571
angra dos reis,2025,16,86.8387571429
angra dos reis,2025,17,87.7176142857
angra dos reis,2025,18,84.2413285714
angra dos reis,2025,19,79.2360428571
angra dos reis,2025,20,83.4876142857
angra dos reis,2025,21,81.5830428571
angra dos reis,2025,22,80.7160285714
angra dos reis,2025,23,84.8608571429
angra dos reis,2025,24,85.0065857143
angra dos reis,2025,25,73.0900857143
angra dos reis,2025,26,81.7576428571
angra dos reis,2025,27,86.5979714286
angra dos reis,2025,28,85.6844571429
angra dos reis,2025,29,81.4286142857
angra dos reis,2025,30,85.9832428571
angra dos reis,2025,31,75.2618285714
angra dos reis,2025,32,80.8530714286
angra dos reis,2025,33,82.4112285714
angra dos reis,2025,34,73.2113285714
angra dos reis,2025,35,84.6550714286
angra dos reis,2025,36,76.4608285714
angra dos reis,2025,37,82.7745142857
angra dos reis,2025,38,81.1498142857
angra dos reis,2025,39,75.7884285714
angra dos reis,2025,40,75.2583428571
angra dos reis,2025,41,78.5101285714
angra dos reis,2025,42,80.8712666667
angra dos reis,2025,43,78.8076285714286
angra dos reis,2025,44,84.3270714285714
angra dos reis,2025,45,85.4704142857143
angra dos reis,2025,46,81.0695
angra dos reis,2025,47,80.3880428571428
angra dos reis,2025,48,83.9486857142857
angra dos reis,2025,49,83.5680142857143
angra dos reis,2025,50,78.4940428571429
angra dos reis,2025,51,85.0964428571429
angra dos reis,2025,52,72.7165714285714
aperibe,2010,1,72.2706784286
aperibe,2010,2,68.6041342857
aperibe,2010,3,67.7428571429
aperibe,2010,4,67.3706771429
aperibe,2010,5,65.9285714286
aperibe,2010,6,68.5131571429
aperibe,2010,7,70.0706757143
aperibe,2010,8,71.7927498571
aperibe,2010,9,87.1086465714
aperibe,2010,10,76.2642857143
aperibe,2010,11,80.8571428571
aperibe,2010,12,78.5951135714
aperibe,2010,13,82.3781951429
aperibe,2010,14,76.7969935714
aperibe,2010,15,83.0022415714
aperibe,2010,16,77.4842105714
aperibe,2010,17,82.1428571429
aperibe,2010,18,77.6761828571
aperibe,2010,19,80.3618628571
aperibe,2010,20,81.1101502857
aperibe,2010,21,84.7357142857
aperibe,2010,22,85.0655857143
aperibe,2010,23,77.6409785714
aperibe,2010,24,75.7809107143
aperibe,2010,25,77.9005125714
aperibe,2010,26,83.9214971429
aperibe,2010,27,82.2733078571
aperibe,2010,28,86.3357142857
aperibe,2010,29,76.99269
aperibe,2010,30,75.1571428571
aperibe,2010,31,71.9467537143
aperibe,2010,32,71.1632641429
aperibe,2010,33,71.3010191429
aperibe,2010,34,68.8210937143
aperibe,2010,35,71.2721487143
aperibe,2010,36,68.6326514286
aperibe,2010,37,67.791652
aperibe,2010,38,67.6139812857
aperibe,2010,39,78.1004317143
aperibe,2010,40,69.9473717143
aperibe,2010,41,65.1653064286
aperibe,2010,42,70.9446258571
aperibe,2010,43,73.9214791429
aperibe,2010,44,77.4402292857
aperibe,2010,45,81.7886174286
aperibe,2010,46,81.4157934286
aperibe,2010,47,80.3446195714
aperibe,2010,48,73.9431322857
aperibe,2010,49,74.0608834286
aperibe,2010,50,69.1135958571
aperibe,2010,51,72.5521762857
aperibe,2010,52,85.5408377143
aperibe,2011,1,71.3556122857
aperibe,2011,2,76.5419485714
aperibe,2011,3,73.4814465714
aperibe,2011,4,67.6275514286
aperibe,2011,5,66.0867342857
aperibe,2011,6,63.5064624286
aperibe,2011,7,66.0416927143
aperibe,2011,8,69.306122
aperibe,2011,9,82.2345314286
aperibe,2011,10,88.8324514286
aperibe,2011,11,80.2643921429
aperibe,2011,12,81.2815401429
aperibe,2011,13,79.6889278571
aperibe,2011,14,78.8328097143
aperibe,2011,15,76.0485485714
aperibe,2011,16,78.0530085714
aperibe,2011,17,79.1737777143
aperibe,2011,18,78.5850328571
aperibe,2011,19,75.0595234286
aperibe,2011,20,75.5541108571
aperibe,2011,21,71.2789128571
aperibe,2011,22,74.4424861429
aperibe,2011,23,71.0208715714
aperibe,2011,24,72.6013592857
aperibe,2011,25,79.678585
aperibe,2011,26,77.4462977143
aperibe,2011,27,75.5794785714
aperibe,2011,28,70.1589755714
aperibe,2011,29,75.0852857143
aperibe,2011,30,74.5564927143
aperibe,2011,31,72.6450208571
aperibe,2011,32,79.4445414286
aperibe,2011,33,68.7705345714
aperibe,2011,34,82.9428471429
aperibe,2011,35,65.1173465714
aperibe,2011,36,67.9350342857
aperibe,2011,37,74.9597911429
aperibe,2011,38,69.3784588571
aperibe,2011,39,70.5134275714
aperibe,2011,40,77.3927334286
aperibe,2011,41,80.0682881429
aperibe,2011,42,82.4498655714
aperibe,2011,43,78.2380958571
aperibe,2011,44,71.2700711429
aperibe,2011,45,70.9159258571
aperibe,2011,46,81.9667777143
aperibe,2011,47,80.4484194286
aperibe,2011,48,88.7209185714
aperibe,2011,49,88.0634931429
aperibe,2011,50,81.3641328571
aperibe,2011,51,80.2096714286
aperibe,2011,52,81.8216995
aperibe,2012,1,88.7573797143
aperibe,2012,2,83.6728028571
aperibe,2012,3,73.477767
aperibe,2012,4,73.2527364286
aperibe,2012,5,80.10572
aperibe,2012,6,70.3595244286
aperibe,2012,7,76.8154235714
aperibe,2012,8,70.2879171429
aperibe,2012,9,67.6505322857
aperibe,2012,10,71.8608291429
aperibe,2012,11,74.0527198571
aperibe,2012,12,79.8793885714
aperibe,2012,13,83.1789114286
aperibe,2012,14,78.8897871429
aperibe,2012,15,79.760255
aperibe,2012,16,72.9741482857
aperibe,2012,17,78.9571414286
aperibe,2012,18,85.5033517143
aperibe,2012,19,79.9404765714
aperibe,2012,20,88.3020405714
aperibe,2012,21,80.7027207143
aperibe,2012,22,81.1144091429
aperibe,2012,23,82.4402614286
aperibe,2012,24,78.8279675714
aperibe,2012,25,73.5714285714
aperibe,2012,26,78.4038092857
aperibe,2012,27,74.2007091429
aperibe,2012,28,68.0272107143
aperibe,2012,29,79.0120594286
aperibe,2012,30,69.2141062857
aperibe,2012,31,78.155222
aperibe,2012,32,71.9186224286
aperibe,2012,33,79.8617348571
aperibe,2012,34,75.5769155714
aperibe,2012,35,73.3396712857
aperibe,2012,36,71.2479442857
aperibe,2012,37,73.8744592857
aperibe,2012,38,70.833822
aperibe,2012,39,69.4979777143
aperibe,2012,40,67.2551008571
aperibe,2012,41,68.3352657143
aperibe,2012,42,67.2912
aperibe,2012,43,65.9566084286
aperibe,2012,44,70.5590671429
aperibe,2012,45,79.8354162857
aperibe,2012,46,76.9965138571
aperibe,2012,47,71.9395734286
aperibe,2012,48,78.283542
aperibe,2012,49,69.849942
aperibe,2012,50,71.0720741429
aperibe,2012,51,65.1406495714
aperibe,2012,52,63.573191
aperibe,2013,1,61.06056
aperibe,2013,2,67.1353794286
aperibe,2013,3,72.7748905714
aperibe,2013,4,73.9556662857
aperibe,2013,5,84.1283167143
aperibe,2013,6,74.3089922857
aperibe,2013,7,67.7115351429
aperibe,2013,8,66.4347702857
aperibe,2013,9,73.4084985714
aperibe,2013,10,69.0365342857
aperibe,2013,11,69.1216334286
aperibe,2013,12,79.2556158571
aperibe,2013,13,80.6747417143
aperibe,2013,14,79.980752
aperibe,2013,15,79.1170785714
aperibe,2013,16,70.7170064286
aperibe,2013,17,72.7979607143
aperibe,2013,18,73.6319711429
aperibe,2013,19,69.2193864286
aperibe,2013,20,81.5768711429
aperibe,2013,21,79.8217685714
aperibe,2013,22,77.4582065714
aperibe,2013,23,80.713668
aperibe,2013,24,78.328357
aperibe,2013,25,77.6326522857
aperibe,2013,26,76.948052
aperibe,2013,27,79.0152157143
aperibe,2013,28,79.28777
aperibe,2013,29,75.4354372857
aperibe,2013,30,76.8818637143
aperibe,2013,31,70.1388934286
aperibe,2013,32,71.3991165714
aperibe,2013,33,70.3041221429
aperibe,2013,34,78.2218721429
aperibe,2013,35,72.3426864286
aperibe,2013,36,74.7654527143
aperibe,2013,37,72.6304105714
aperibe,2013,38,72.1626151429
aperibe,2013,39,70.2614977143
aperibe,2013,40,79.3772204286
aperibe,2013,41,68.4489814286
aperibe,2013,42,71.5882811429
aperibe,2013,43,73.0760277143
aperibe,2013,44,70.4560207143
aperibe,2013,45,75.6668548571
aperibe,2013,46,68.4252134286
aperibe,2013,47,73.0839997143
aperibe,2013,48,81.3168
aperibe,2013,49,77.3841642857
aperibe,2013,50,82.5303271429
aperibe,2013,51,85.4681268571
aperibe,2013,52,83.6578605714
aperibe,2014,1,69.7194182857
aperibe,2014,2,68.8170828571
aperibe,2014,3,69.0920534286
aperibe,2014,4,70.4432528571
aperibe,2014,5,65.5091828571
aperibe,2014,6,64.4761912857
aperibe,2014,7,64.0336742857
aperibe,2014,8,70.0759794286
aperibe,2014,9,63.2800647143
aperibe,2014,10,70.0534392857
aperibe,2014,11,69.0938774286
aperibe,2014,12,64.3476192857
aperibe,2014,13,79.7249478571
aperibe,2014,14,78.8304728571
aperibe,2014,15,73.5908014286
aperibe,2014,16,81.1557008571
aperibe,2014,17,75.7139442857
aperibe,2014,18,68.1689928571
aperibe,2014,19,75.1174255714
aperibe,2014,20,73.2363751429
aperibe,2014,21,76.2730648571
aperibe,2014,22,75.325293
aperibe,2014,23,71.3648407143
aperibe,2014,24,76.9366415714
aperibe,2014,25,78.1844777143
aperibe,2014,26,76.0618434286
aperibe,2014,27,76.8884657143
aperibe,2014,28,81.612864
aperibe,2014,29,73.2176877143
aperibe,2014,30,73.2632642857
aperibe,2014,31,80.9061691429
aperibe,2014,32,70.8287817143
aperibe,2014,33,76.1746948571
aperibe,2014,34,74.53114
aperibe,2014,35,73.3059821429
aperibe,2014,36,71.770832
aperibe,2014,37,66.2646258571
aperibe,2014,38,67.3071962857
aperibe,2014,39,63.4517684286
aperibe,2014,40,68.0171542857
aperibe,2014,41,65.3599257143
aperibe,2014,42,69.7428571429
aperibe,2014,43,70.4161814286
aperibe,2014,44,73.175475
aperibe,2014,45,66.8761001429
aperibe,2014,46,71.4360557143
aperibe,2014,47,59.3176872857
aperibe,2014,48,77.1587384286
aperibe,2014,49,72.6003415714
aperibe,2014,50,68.3988114286
aperibe,2014,51,67.7441087143
aperibe,2014,52,65.8418677143
aperibe,2015,1,61.3972665714
aperibe,2015,2,61.421966
aperibe,2015,3,61.0544215714
aperibe,2015,4,62.3406562857
aperibe,2015,5,69.0041847143
aperibe,2015,6,67.3338434286
aperibe,2015,7,62.3226807143
aperibe,2015,8,65.6953838571
aperibe,2015,9,72.8402305714
aperibe,2015,10,65.6816318571
aperibe,2015,11,70.4267957143
aperibe,2015,12,73.0409228571
aperibe,2015,13,68.9639454286
aperibe,2015,14,72.935
aperibe,2015,15,66.9281775714
aperibe,2015,16,74.9515561429
aperibe,2015,17,76.3466937143
aperibe,2015,18,79.4259235714
aperibe,2015,19,75.4922071429
aperibe,2015,20,83.6166227143
aperibe,2015,21,79.23481
aperibe,2015,22,79.9168217143
aperibe,2015,23,71.5465774286
aperibe,2015,24,79.6437842857
aperibe,2015,25,80.4207634286
aperibe,2015,26,77.5511228571
aperibe,2015,27,79.6482378571
aperibe,2015,28,75.6506808571
aperibe,2015,29,76.4598628571
aperibe,2015,30,77.2261694286
aperibe,2015,31,71.5290934286
aperibe,2015,32,77.7829925714
aperibe,2015,33,71.4495985714
aperibe,2015,34,76.7545437143
aperibe,2015,35,72.8919304286
aperibe,2015,36,82.965925
aperibe,2015,37,81.9562885714
aperibe,2015,38,69.8713977143
aperibe,2015,39,71.0364871429
aperibe,2015,40,69.8044221429
aperibe,2015,41,67.4930415714
aperibe,2015,42,70.3159712857
aperibe,2015,43,78.8416475714
aperibe,2015,44,73.929530375
aperibe,2015,45,74.7578841429
aperibe,2015,46,83.58275
aperibe,2015,47,81.5786457143
aperibe,2015,48,84.7698394286
aperibe,2015,49,87.5560933333
aperibe,2015,50,89.3401357143
aperibe,2015,51,85.5952377143
aperibe,2015,52,83.0844154286
aperibe,2016,1,91.4217685714
aperibe,2016,2,88.61039
aperibe,2016,3,95.1428571429
aperibe,2016,4,87.986395
aperibe,2016,5,69.5442171429
aperibe,2016,6,73.0977112857
aperibe,2016,7,89.3785714286
aperibe,2016,8,89.5844157143
aperibe,2016,9,86.3357142857
aperibe,2016,10,88.55102
aperibe,2016,11,91.2108842857
aperibe,2016,12,88.6285714286
aperibe,2016,13,89.8246757143
aperibe,2016,14,90.312925
aperibe,2016,15,68.2714294286
aperibe,2016,16,79.1280145714
aperibe,2016,17,89.8061228571
aperibe,2016,18,93.5403728571
aperibe,2016,19,91.2448985714
aperibe,2016,20,90.6700678571
aperibe,2016,21,82.6326528571
aperibe,2016,22,91.9183671429
aperibe,2016,23,89.0680271429
aperibe,2016,24,84.8299321429
aperibe,2016,25,94.92517
aperibe,2016,26,95.188312
aperibe,2016,27,91.3809525714
aperibe,2016,28,85.8299321429
aperibe,2016,29,78.1972785714
aperibe,2016,30,90.9183671429
aperibe,2016,31,89.1537585714
aperibe,2016,32,87.8642857143
aperibe,2016,33,91.6938771429
aperibe,2016,34,77.8952382857
aperibe,2016,35,86.2344457143
aperibe,2016,36,89.2653057143
aperibe,2016,37,87.9642857143
aperibe,2016,38,82.905556
aperibe,2016,39,86.3633542857
aperibe,2016,40,88.6269833333
aperibe,2016,41,81.0083333333
aperibe,2016,42,88.6326528571
aperibe,2016,43,84.9285714286
aperibe,2016,44,87.146825
aperibe,2016,45,86.1240262857
aperibe,2016,46,90.9056128571
aperibe,2016,47,89.4047622857
aperibe,2016,48,84.171825
aperibe,2016,49,92.7346942857
aperibe,2016,50,91.84091
aperibe,2016,51,86.16
aperibe,2016,52,86.8744678571
aperibe,2017,1,84.4642857143
aperibe,2017,2,85.2738091429
aperibe,2017,3,85.9721371429
aperibe,2017,4,83.3508768571
aperibe,2017,5,91.838235
aperibe,2017,6,88.630905
aperibe,2017,7,88.964706
aperibe,2017,8,82.7380956667
aperibe,2017,9,80.92647075
aperibe,2017,10,87.2192983333
aperibe,2017,11,90.3125
aperibe,2017,12,90.615385
aperibe,2017,13,86.7450966667
aperibe,2017,14,90.539215
aperibe,2017,15,89.0395833333
aperibe,2017,16,72.2444446667
aperibe,2017,17,91.3125
aperibe,2017,18,90.458334
aperibe,2017,19,89.3882354
aperibe,2017,20,88.377777
aperibe,2017,21,98.0
aperibe,2017,22,94.3333333333
aperibe,2017,23,92.75
aperibe,2017,24,94.5333328
aperibe,2017,25,97.0
aperibe,2017,26,97.0
aperibe,2017,27,88.0
aperibe,2017,28,94.0
aperibe,2017,29,92.0
aperibe,2017,30,91.8
aperibe,2017,31,84.5
aperibe,2017,32,80.0
aperibe,2017,33,88.0
aperibe,2017,34,84.6666666667
aperibe,2017,35,83.25
aperibe,2017,36,82.359375
aperibe,2017,37,0.0
aperibe,2017,38,0.0
aperibe,2017,39,0.0
aperibe,2017,40,0.0
aperibe,2017,41,0.0
aperibe,2017,42,0.0
aperibe,2017,43,0.0
aperibe,2017,44,0.0
aperibe,2017,45,0.0
aperibe,2017,46,0.0
aperibe,2017,47,0.0
aperibe,2017,48,0.0
aperibe,2017,49,85.213955
aperibe,2017,50,83.6088225
aperibe,2017,51,78.9151824
aperibe,2017,52,82.523997
aperibe,2018,1,77.92322
aperibe,2018,2,88.6512725
aperibe,2018,3,82.7988958333
aperibe,2018,4,80.308025
aperibe,2018,5,81.6066473333
aperibe,2018,6,80.4093427143
aperibe,2018,7,84.0206551429
aperibe,2018,8,77.1934208571
aperibe,2018,9,75.2480867143
aperibe,2018,10,78.2005214286
aperibe,2018,11,86.0711094286
aperibe,2018,12,92.9305642857
aperibe,2018,13,83.5256921429
aperibe,2018,14,85.19033
aperibe,2018,15,89.7116435714
aperibe,2018,16,78.6389757143
aperibe,2018,17,77.396377
aperibe,2018,18,75.92941
aperibe,2018,19,72.4343578571
aperibe,2018,20,74.6053822857
aperibe,2018,21,77.5802632857
aperibe,2018,22,89.1377638571
aperibe,2018,23,78.3745737143
aperibe,2018,24,76.6978582857
aperibe,2018,25,84.3626217143
aperibe,2018,26,76.5435222857
aperibe,2018,27,83.4818757143
aperibe,2018,28,85.6384177143
aperibe,2018,29,73.7547748571
aperibe,2018,30,71.7270998571429
aperibe,2018,31,77.6597208571429
aperibe,2018,32,77.924122
aperibe,2018,33,78.3653028571429
aperibe,2018,34,81.2445778571429
aperibe,2018,35,82.9281697142857
aperibe,2018,36,73.2766738571429
aperibe,2018,37,77.1450532857143
aperibe,2018,38,88.3229721429
aperibe,2018,39,76.7046642857
aperibe,2018,40,77.4714065714
aperibe,2018,41,71.6963958571
aperibe,2018,42,78.6288374286
aperibe,2018,43,74.2335504286
aperibe,2018,44,73.857967
aperibe,2018,45,84.9327155714
aperibe,2018,46,84.1062871429
aperibe,2018,47,86.0835462857
aperibe,2018,48,83.0328642857
aperibe,2018,49,74.7894107143
aperibe,2018,50,61.9783351429
aperibe,2018,51,61.4231182857
aperibe,2018,52,78.9234997143
aperibe,2019,1,85.8254272857
aperibe,2019,2,78.4290168571
aperibe,2019,3,69.2492417143
aperibe,2019,4,57.9259865714
aperibe,2019,5,58.3230387143
aperibe,2019,6,74.2129111429
aperibe,2019,7,85.0708534286
aperibe,2019,8,84.7588331429
aperibe,2019,9,72.3349574286
aperibe,2019,10,80.7697892857
aperibe,2019,11,86.2923485714
aperibe,2019,12,76.2560328571
aperibe,2019,13,79.015879
aperibe,2019,14,79.1433852857
aperibe,2019,15,73.380268
aperibe,2019,16,82.5836235714
aperibe,2019,17,89.539008
aperibe,2019,18,88.0891798571
aperibe,2019,19,89.4157665714
aperibe,2019,20,89.1589085714
aperibe,2019,21,79.420708
aperibe,2019,22,75.66366
aperibe,2019,23,84.9539562857
aperibe,2019,24,87.7141308571
aperibe,2019,25,82.1225985714
aperibe,2019,26,78.8942971429
aperibe,2019,27,77.1798098571
aperibe,2019,28,69.6285991429
aperibe,2019,29,79.1126325714
aperibe,2019,30,83.0511234286
aperibe,2019,31,88.351232
aperibe,2019,32,86.4083994286
aperibe,2019,33,81.8904157143
aperibe,2019,34,80.6758738571
aperibe,2019,35,78.822022
aperibe,2019,36,81.3809858571
aperibe,2019,37,73.158305
aperibe,2019,38,69.2868125714
aperibe,2019,39,89.9763551429
aperibe,2019,40,80.7824694286
aperibe,2019,41,77.5186628571
aperibe,2019,42,77.8540128571
aperibe,2019,43,77.4156965714
aperibe,2019,44,76.1380755714
aperibe,2019,45,60.6434944286
aperibe,2019,46,79.5632028571
aperibe,2019,47,81.960882
aperibe,2019,48,66.1871402857
aperibe,2019,49,73.8964905714
aperibe,2019,50,71.8917574286
aperibe,2019,51,70.0417684286
aperibe,2019,52,70.4474094286
aperibe,2020,1,65.4997834
aperibe,2020,2,64.8775208571
aperibe,2020,3,66.6096182857
aperibe,2020,4,78.9933107143
aperibe,2020,5,67.7715072857
