municipio,year,week,cases,humidity,idhm,population,rainfall,temperature
tangua,2025,7,6,73.3865428571,0.654,34610,39.4733338,26.6421571429
tangua,2025,8,9,67.3499142857,0.654,34610,33.1553337,27.635
tangua,2025,9,3,73.5826142857,0.654,34610,32.2353339,26.4134571429
tangua,2025,10,0,74.9941142857,0.654,34610,34.5053345,25.7913857143
tangua,2025,11,5,77.5349714286,0.654,34610,35.54533550000001,26.3705285714
tangua,2025,12,4,82.3576857143,0.654,34610,39.430668,24.0269285714
tangua,2025,13,9,81.6930285714,0.654,34610,44.379999999999995,24.5699714286
tangua,2025,14,1,82.6301,0.654,34610,22.476,25.0725
tangua,2025,15,0,79.6550142857,0.654,34610,25.124,22.2088571429
tangua,2025,16,10,83.2696142857,0.654,34610,23.659999999999997,23.0871142857
tangua,2025,17,12,84.3358142857,0.654,34610,25.228,21.9747857143
tangua,2025,18,16,79.6772571429,0.654,34610,20.0173328,21.3889428571
tangua,2025,19,5,78.8268428571,0.654,34610,17.0166658,22.4248428571
tangua,2025,20,1,81.2881571429,0.654,34610,22.4606662,20.3255857143
tangua,2025,21,0,77.9294857143,0.654,34610,21.1006667,21.2882571429
tangua,2025,22,0,78.7516857143,0.654,34610,16.4926669,20.9476571429
tangua,2025,23,2,81.7532,0.654,34610,12.6653338,21.3846571429
tangua,2025,24,0,79.5080571429,0.654,34610,10.4753333,18.4811857143
tangua,2025,25,0,75.3690857143,0.654,34610,10.1419997,19.7772142857
tangua,2025,26,0,77.8005142857,0.654,34610,11.4986662,20.0625714286
tangua,2025,27,0,82.9537857143,0.654,34610,12.5586664,19.0095
tangua,2025,28,0,82.5302,0.654,34610,13.4613331,17.4669428571
tangua,2025,29,1,79.3410285714,0.654,34610,14.429333100000004,18.1178
tangua,2025,30,1,82.5692428571,0.654,34610,13.916,18.9170285714
tangua,2025,31,0,70.9844714286,0.654,34610,10.502000100000002,18.4345142857
tangua,2025,32,0,78.6006142857,0.654,34610,10.588666900000002,19.4759571429
tangua,2025,33,0,77.9259428571,0.654,34610,8.992666199999999,17.2764
tangua,2025,34,0,71.8193142857,0.654,34610,9.675332999999998,20.7704571429
tangua,2025,35,0,80.1661857143,0.654,34610,8.731999799999999,20.9788571429
tangua,2025,36,0,73.8709714286,0.654,34610,17.7006669,20.6975571429
tangua,2025,37,0,77.0618571429,0.654,34610,17.5006669,20.5194
tangua,2025,38,0,75.8493,0.654,34610,18.2966668,21.4579285714
tangua,2025,39,0,69.4547857143,0.654,34610,23.972666199999995,21.1046428571
tangua,2025,40,0,68.8226428571,0.654,34610,25.4293332,21.5979857143
tangua,2025,41,0,76.9960714286,0.654,34610,24.308,21.8182571429
tangua,2025,42,0,76.8628,0.654,34610,20.048,24.4646
tangua,2025,43,0,74.1163,0.654,34610,25.183999999999997,18.6203571428571
tangua,2025,44,0,80.0944142857143,0.654,34610,26.8546666,22.7511285714286
tangua,2025,45,0,81.8146571428571,0.654,34610,41.91133310000001,23.0859714285714
tangua,2025,46,0,73.6394285714286,0.654,34610,40.02333229999999,21.0961142857143
tangua,2025,47,0,75.8066571428571,0.654,34610,39.4806661,23.4942571428571
tangua,2025,48,0,80.5967714285714,0.654,34610,39.1766669,22.0461857142857
tangua,2025,49,0,78.5128857142857,0.654,34610,34.775999999999996,23.6299571428571
tangua,2025,50,1,74.5005,0.654,34610,39.568,26.0269571428571
tangua,2025,51,0,84.9337857142857,0.654,34610,43.914666999999994,24.0764285714286
tangua,2025,52,0,73.9265142857143,0.654,34610,48.430669,26.3073714285714
teresopolis,2010,1,0,71.6878768571,0.73,184240,74.79333400000002,28.7143218571
teresopolis,2010,2,0,68.7718511429,0.73,184240,77.58833599999998,29.0219465714
teresopolis,2010,3,0,70.1015372857,0.73,184240,75.03833600000002,28.3440917143
teresopolis,2010,4,1,71.2741272857,0.73,184240,62.679288,27.82251
teresopolis,2010,5,0,62.2182282857,0.73,184240,45.851666,29.93503
teresopolis,2010,6,0,60.0581467143,0.73,184240,50.532143999999995,30.0842164286
teresopolis,2010,7,0,66.9845861429,0.73,184240,51.2778594,28.5630474286
teresopolis,2010,8,0,69.6163411429,0.73,184240,34.69000079999999,27.7363575714
teresopolis,2010,9,0,85.098077,0.73,184240,60.61059480000001,23.4484352857
teresopolis,2010,10,0,70.6293854286,0.73,184240,49.93107,27.7837714286
teresopolis,2010,11,1,77.8115477143,0.73,184240,49.931784,26.2812981429
teresopolis,2010,12,1,72.2825791429,0.73,184240,53.3925,27.7732617143
teresopolis,2010,13,0,78.0739482857,0.73,184240,31.554048,26.4759311429
teresopolis,2010,14,0,83.6164134286,0.73,184240,26.9616673,22.3579805714
teresopolis,2010,15,0,74.9564522857,0.73,184240,17.591667100000002,23.923137
teresopolis,2010,16,1,72.1409014286,0.73,184240,17.9339281,26.6441378571
teresopolis,2010,17,0,76.4792634286,0.73,184240,16.1922613,24.3545712857
teresopolis,2010,18,0,71.5554257143,0.73,184240,11.4958333,25.2672824286
teresopolis,2010,19,0,77.0390437143,0.73,184240,14.4015475,21.6047834286
teresopolis,2010,20,0,75.6852551429,0.73,184240,13.6997619,22.5766078571
teresopolis,2010,21,0,78.0134351429,0.73,184240,12.1183335,22.1925432857
teresopolis,2010,22,0,75.5265737143,0.73,184240,8.360714399999999,20.9447915714
teresopolis,2010,23,0,72.7014482857,0.73,184240,8.6441668,19.5463551429
teresopolis,2010,24,0,73.8321825714,0.73,184240,7.1641668,19.855121
teresopolis,2010,25,0,77.6903727143,0.73,184240,9.040833199999998,20.9768768571
teresopolis,2010,26,0,77.3637797143,0.73,184240,7.587976399999999,20.9634187143
teresopolis,2010,27,0,72.7112228571,0.73,184240,6.545000399999999,21.5186797143
teresopolis,2010,28,0,79.5913175714,0.73,184240,6.824999999999999,22.1165352857
teresopolis,2010,29,0,73.1109654286,0.73,184240,7.221428499999998,22.1065281429
teresopolis,2010,30,0,70.714088,0.73,184240,6.306071399999999,22.4541952857
teresopolis,2010,31,0,75.2904438571,0.73,184240,7.2425003,21.1851608571
teresopolis,2010,32,1,68.2476962857,0.73,184240,6.446071550000001,20.8647751429
teresopolis,2010,33,0,69.1963331429,0.73,184240,6.56940475,18.4086425714
teresopolis,2010,34,0,65.6747477143,0.73,184240,7.6741665,23.0905947143
teresopolis,2010,35,0,65.1817397143,0.73,184240,12.6379765,24.00216
teresopolis,2010,36,0,72.1874777143,0.73,184240,16.3033338,20.8977844286
teresopolis,2010,37,0,67.5868977143,0.73,184240,16.665833799999998,22.867817
teresopolis,2010,38,0,67.6538537143,0.73,184240,22.2686896,22.9974414286
teresopolis,2010,39,0,80.58446,0.73,184240,25.5792846,23.0846721429
teresopolis,2010,40,0,69.8926254286,0.73,184240,28.7483322,22.5871482857
teresopolis,2010,41,0,66.9529571429,0.73,184240,26.122499199999996,21.5558501429
teresopolis,2010,42,0,70.7976728571,0.73,184240,29.886786,22.630543
teresopolis,2010,43,0,72.7468995714,0.73,184240,28.0371438,23.4215234286
teresopolis,2010,44,0,70.1202528571,0.73,184240,51.189999,24.5164578571
teresopolis,2010,45,0,73.1051668571,0.73,184240,52.395715,23.4790137143
teresopolis,2010,46,0,77.3316128571,0.73,184240,54.1686925,22.7361037143
teresopolis,2010,47,1,78.5043862857,0.73,184240,59.3808355,25.2333891429
teresopolis,2010,48,1,70.7394845714,0.73,184240,57.817143,27.665807
teresopolis,2010,49,0,74.9383,0.73,184240,62.413809,26.8313822857
teresopolis,2010,50,2,73.6508234286,0.73,184240,75.46916650000001,27.251472
teresopolis,2010,51,1,73.4302178571,0.73,184240,82.76059750000002,27.2902845714
teresopolis,2010,52,2,78.1730494286,0.73,184240,47.986192,25.210525
teresopolis,2011,1,3,74.5020167143,0.73,184240,74.79333400000002,26.8299248571
teresopolis,2011,2,4,73.7809805714,0.73,184240,77.18904999999998,27.679376
teresopolis,2011,3,4,70.03197,0.73,184240,75.675836,28.6837555714
teresopolis,2011,4,9,60.6542052857,0.73,184240,73.12583599999999,29.2912538571
teresopolis,2011,5,7,65.9950637143,0.73,184240,39.301428,28.5751108571
teresopolis,2011,6,16,58.191167,0.73,184240,49.3620245,29.5115685714
teresopolis,2011,7,11,59.8565668571,0.73,184240,54.0425025,28.705501
teresopolis,2011,8,11,65.2050685714,0.73,184240,34.69000079999999,28.0092165714
teresopolis,2011,9,2,79.2771765714,0.73,184240,58.32357120000001,24.923765
teresopolis,2011,10,4,82.2759901429,0.73,184240,50.123094,24.7992038571
teresopolis,2011,11,10,75.6510141429,0.73,184240,49.354998,26.0254931429
teresopolis,2011,12,5,76.2257228571,0.73,184240,53.3925,25.4244797143
teresopolis,2011,13,9,77.3854348571,0.73,184240,35.106786,25.9791444286
teresopolis,2011,14,4,75.9825771429,0.73,184240,28.523334,24.794183
teresopolis,2011,15,6,73.2755042857,0.73,184240,17.591667100000002,26.9428302857
teresopolis,2011,16,4,70.8502114286,0.73,184240,17.8654759,26.5241647143
teresopolis,2011,17,3,80.1776931429,0.73,184240,17.1315469,23.4723625714
teresopolis,2011,18,0,74.7754185714,0.73,184240,11.4958333,23.960024
teresopolis,2011,19,4,78.4226457143,0.73,184240,13.9172618,22.4422618571
teresopolis,2011,20,3,79.1955242857,0.73,184240,14.095119,20.3423671429
teresopolis,2011,21,1,74.9483757143,0.73,184240,12.1183335,21.1448094286
teresopolis,2011,22,6,73.0292342857,0.73,184240,8.6984525,20.8369817143
teresopolis,2011,23,2,71.2075637143,0.73,184240,9.0141668,19.5611477143
teresopolis,2011,24,0,74.6643142857,0.73,184240,7.1641668,19.8021314286
teresopolis,2011,25,2,77.6235157143,0.73,184240,8.772737999999999,21.4276238571
teresopolis,2011,26,0,75.031766,0.73,184240,7.9511905999999986,20.41707
teresopolis,2011,27,2,77.8625694286,0.73,184240,6.498333799999999,17.9132621429
teresopolis,2011,28,1,74.57566,0.73,184240,6.824999999999999,20.248041
teresopolis,2011,29,0,74.0966637143,0.73,184240,7.1421427999999985,22.0531657143
teresopolis,2011,30,2,69.1853512857,0.73,184240,6.325714199999998,21.2777328571
teresopolis,2011,31,1,68.2420134286,0.73,184240,7.2425003,20.7968127143
teresopolis,2011,32,0,73.0959988571,0.73,184240,6.6053573000000005,22.0922461429
teresopolis,2011,33,1,63.9047948571,0.73,184240,6.348452399999999,23.7215448571
teresopolis,2011,34,0,75.6101271429,0.73,184240,7.6741665,20.8940505714
teresopolis,2011,35,0,60.000338,0.73,184240,11.4259526,22.0900734286
teresopolis,2011,36,0,67.3451391429,0.73,184240,16.2308338,22.282422
teresopolis,2011,37,0,71.4947417143,0.73,184240,16.665833799999998,21.0481841429
teresopolis,2011,38,0,63.9115282857,0.73,184240,21.3348803,22.4842795714
teresopolis,2011,39,0,65.3206145714,0.73,184240,24.7870227,22.508755
teresopolis,2011,40,0,69.4495665714,0.73,184240,28.7483322,23.4172164286
teresopolis,2011,41,0,71.9263837143,0.73,184240,26.4976182,25.3077655714
teresopolis,2011,42,0,76.2696637143,0.73,184240,28.9457143,20.307378
teresopolis,2011,43,1,63.8171225714,0.73,184240,32.7100011,25.3548388571
teresopolis,2011,44,0,67.5441308571,0.73,184240,43.877142,20.5889347143
teresopolis,2011,45,0,65.7711015714,0.73,184240,52.094286,24.5449921429
teresopolis,2011,46,0,77.622237,0.73,184240,53.300002,22.390538
teresopolis,2011,47,0,70.7026794286,0.73,184240,59.3808355,24.3412987143
teresopolis,2011,48,0,74.6949554286,0.73,184240,58.1298815,23.9468008571
teresopolis,2011,49,0,76.7201368571,0.73,184240,59.8027375,24.52345
teresopolis,2011,50,0,72.9043405714,0.73,184240,75.46916650000001,25.6351062857
teresopolis,2011,51,0,63.4447514286,0.73,184240,81.54535900000002,27.7684524286
teresopolis,2011,52,0,78.92118925,0.73,184240,81.35226400000002,24.210594625
teresopolis,2012,1,0,77.9992842857,0.73,184240,74.79333400000002,24.5757165714
teresopolis,2012,2,1,72.5968114286,0.73,184240,76.78976399999999,26.1073811429
teresopolis,2012,3,0,70.9307285714,0.73,184240,76.31333599999999,27.070807
teresopolis,2012,4,2,68.7933367143,0.73,184240,73.12583599999999,26.6157475714
teresopolis,2012,5,0,72.285444,0.73,184240,43.197738,25.5153737143
teresopolis,2012,6,2,64.9413142857,0.73,184240,48.191905,28.1038594286
teresopolis,2012,7,0,69.6472951429,0.73,184240,54.0425025,26.7990137143
teresopolis,2012,8,1,62.7462475714,0.73,184240,37.45464389999999,27.9046742857
teresopolis,2012,9,0,58.791062,0.73,184240,48.7938096,29.0068037143
teresopolis,2012,10,1,69.3969342857,0.73,184240,50.507142,26.4563654286
teresopolis,2012,11,0,70.6525534286,0.73,184240,49.354998,26.5113768571
teresopolis,2012,12,1,72.032457,0.73,184240,52.238928,25.9385567143
teresopolis,2012,13,1,77.6368351429,0.73,184240,42.212262,25.613578
teresopolis,2012,14,1,74.9577928571,0.73,184240,28.523334,25.9257305714
teresopolis,2012,15,2,75.21984,0.73,184240,20.7150005,26.2174461429
teresopolis,2012,16,8,74.0812091429,0.73,184240,17.7285715,24.8082207143
teresopolis,2012,17,4,76.4992594286,0.73,184240,18.0708325,24.5159877143
teresopolis,2012,18,1,79.2455612857,0.73,184240,12.4351189,22.0007441429
teresopolis,2012,19,3,73.46796,0.73,184240,12.9486904,23.3998525714
teresopolis,2012,20,1,81.2450971429,0.73,184240,14.8858332,20.5313412857
teresopolis,2012,21,2,74.58362,0.73,184240,12.1183335,21.724629
teresopolis,2012,22,0,76.9228671429,0.73,184240,9.3739287,23.8295408571
teresopolis,2012,23,1,80.0667094286,0.73,184240,9.754166799999998,23.403831
teresopolis,2012,24,3,79.0826565714,0.73,184240,7.1641668,21.998106
teresopolis,2012,25,0,77.3920528571,0.73,184240,8.236547599999998,22.9622331429
teresopolis,2012,26,1,78.454498,0.73,184240,8.677618999999998,21.596392
teresopolis,2012,27,0,69.5343214286,0.73,184240,6.498333799999999,23.2789985714
teresopolis,2012,28,0,75.5452662857,0.73,184240,6.731666799999999,20.2125832857
teresopolis,2012,29,2,79.581506,0.73,184240,6.983571399999999,19.5047768571
teresopolis,2012,30,1,73.8706871429,0.73,184240,7.379999899999998,22.7463395714
teresopolis,2012,31,0,72.3950348571,0.73,184240,6.2275002,23.143593
teresopolis,2012,32,0,69.4282837143,0.73,184240,6.9239288000000005,21.2610887143
teresopolis,2012,33,0,70.4473214286,0.73,184240,6.12750005,22.3821428571
teresopolis,2012,34,2,64.9151785714,0.73,184240,7.453214150000001,22.375
teresopolis,2012,35,1,72.2442735714,0.73,184240,9.0019048,20.8763978571
teresopolis,2012,36,0,67.3125,0.73,184240,16.1583338,22.1071428571
teresopolis,2012,37,0,69.3705357143,0.73,184240,16.5933338,24.1964285714
teresopolis,2012,38,1,64.7320074286,0.73,184240,19.4672617,25.6784951429
teresopolis,2012,39,1,65.4598214286,0.73,184240,23.2024989,20.451885
teresopolis,2012,40,0,61.7231291429,0.73,184240,28.7483322,23.899151
teresopolis,2012,41,0,63.2930428571,0.73,184240,27.24785619999999,24.9870515714
teresopolis,2012,42,1,66.3650848571,0.73,184240,27.0635709,23.4884667143
teresopolis,2012,43,0,69.7176135714,0.73,184240,32.7100011,26.0582077143
teresopolis,2012,44,0,72.5902342857,0.73,184240,38.5971426,25.9390295714
teresopolis,2012,45,1,74.1461694286,0.73,184240,51.491428,24.9488768571
teresopolis,2012,46,0,76.9531872857,0.73,184240,53.300002,23.0893051429
teresopolis,2012,47,0,69.8986191429,0.73,184240,57.6434545,24.5371727143
teresopolis,2012,48,0,78.7174048571,0.73,184240,58.7553585,24.0522902857
teresopolis,2012,49,0,65.3484708571,0.73,184240,57.191666,28.3878214286
teresopolis,2012,50,0,72.3431092857,0.73,184240,72.858095,27.5107312857
teresopolis,2012,51,1,70.9800951429,0.73,184240,79.11488200000001,28.3084948571
teresopolis,2012,52,0,62.9786604286,0.73,184240,94.66059800000002,29.7473328571
teresopolis,2013,1,2,70.3677132857,0.73,184240,76.10512000000001,27.5989344286
teresopolis,2013,2,0,71.7374815714,0.73,184240,75.991192,26.9013825714
teresopolis,2013,3,1,77.7332085714,0.73,184240,77.58833599999998,25.6266178571
teresopolis,2013,4,1,76.1786977143,0.73,184240,73.12583599999999,25.8530075714
teresopolis,2013,5,0,78.09375,0.73,184240,50.990358,25.3833874286
teresopolis,2013,6,2,79.0714664286,0.73,184240,45.851666,25.7053495714
teresopolis,2013,7,3,67.3015431429,0.73,184240,54.0425025,29.2732682857
teresopolis,2013,8,3,63.9708328571,0.73,184240,42.983930099999995,29.3973214286
teresopolis,2013,9,10,73.3164262857,0.73,184240,51.4625004,26.3829684286
teresopolis,2013,10,9,72.4378257143,0.73,184240,50.699166000000005,27.9660935714
teresopolis,2013,11,26,75.934373,0.73,184240,49.354998,27.4130211429
teresopolis,2013,12,43,79.6352414286,0.73,184240,51.662142,25.2358194286
teresopolis,2013,13,40,79.238264,0.73,184240,45.765,24.5895805714
teresopolis,2013,14,50,80.5959728571,0.73,184240,28.523334,25.5585297143
teresopolis,2013,15,34,74.0999012857,0.73,184240,22.2766672,25.6377295714
teresopolis,2013,16,28,72.8998698571,0.73,184240,17.6601193,22.9354891429
teresopolis,2013,17,17,73.2174285714,0.73,184240,18.0708325,22.5548177143
teresopolis,2013,18,10,72.3771491429,0.73,184240,13.3744045,24.3170322857
teresopolis,2013,19,11,70.5117034286,0.73,184240,12.4644047,21.9845278571
teresopolis,2013,20,7,75.4746722857,0.73,184240,14.8858332,23.5595744286
teresopolis,2013,21,5,75.80119,0.73,184240,12.5136906,22.3052234286
teresopolis,2013,22,0,76.1129434286,0.73,184240,9.711666799999998,22.256313
teresopolis,2013,23,2,81.0068365714,0.73,184240,9.754166799999998,22.3558297143
teresopolis,2013,24,4,77.1357505714,0.73,184240,7.5341668,22.706891
teresopolis,2013,25,1,76.17658,0.73,184240,7.9684523999999985,22.661409
teresopolis,2013,26,3,76.9263637143,0.73,184240,9.040833199999998,22.5835138571
teresopolis,2013,27,2,78.8013492857,0.73,184240,6.498333799999999,20.9448172857
teresopolis,2013,28,1,74.5832957143,0.73,184240,6.685000199999999,20.3349847143
teresopolis,2013,29,0,74.0512527143,0.73,184240,6.904285699999999,23.1525962857
teresopolis,2013,30,0,77.0854864286,0.73,184240,7.379999899999998,19.650072
teresopolis,2013,31,0,72.278256,0.73,184240,6.2471429999999994,20.3139138571
teresopolis,2013,32,0,70.945068,0.73,184240,7.08321455,22.8795497143
teresopolis,2013,33,0,71.9157071429,0.73,184240,6.12750005,20.2856662857
teresopolis,2013,34,2,68.7184288571,0.73,184240,7.2322618,22.4046511429
teresopolis,2013,35,0,69.743783,0.73,184240,7.7898809,20.8422942857
teresopolis,2013,36,0,70.6968282857,0.73,184240,16.1583338,22.2448151429
teresopolis,2013,37,0,64.7563365714,0.73,184240,16.5208338,23.8322291429
teresopolis,2013,38,0,66.9534548571,0.73,184240,18.5334524,25.7326137143
teresopolis,2013,39,1,67.3455142857,0.73,184240,23.2024989,22.0636132857
teresopolis,2013,40,1,75.3018645714,0.73,184240,27.9560703,23.1462598571
teresopolis,2013,41,1,62.8063464286,0.73,184240,27.622975199999996,21.1080934286
teresopolis,2013,42,2,69.6669248571,0.73,184240,26.122499199999996,23.8788158571
teresopolis,2013,43,0,67.7420562857,0.73,184240,32.7100011,26.0967265714
teresopolis,2013,44,1,59.9249534286,0.73,184240,35.9571429,22.7656151429
teresopolis,2013,45,1,71.6328948571,0.73,184240,51.189999,22.562738
teresopolis,2013,46,0,59.674668,0.73,184240,53.300002,26.5132527143
teresopolis,2013,47,0,69.4093337143,0.73,184240,56.774764,25.0672645714
teresopolis,2013,48,1,73.9546891429,0.73,184240,59.068096999999995,25.1612815714
teresopolis,2013,49,0,70.0645471429,0.73,184240,57.191666,26.615496
teresopolis,2013,50,0,73.8623534286,0.73,184240,70.2470235,25.2312837143
teresopolis,2013,51,0,73.3831935714,0.73,184240,77.89964350000001,24.2871917143
teresopolis,2013,52,0,73.2630522857,0.73,184240,83.97583600000002,26.282987
teresopolis,2014,1,0,65.4732601429,0.73,184240,77.41690600000001,29.5375668571
teresopolis,2014,2,1,59.8441745714,0.73,184240,75.591906,28.5874827143
teresopolis,2014,3,0,65.380169,0.73,184240,77.58833599999998,27.9237614286
teresopolis,2014,4,0,60.3848118571,0.73,184240,73.76333600000001,28.8765168571
teresopolis,2014,5,0,54.6360118571,0.73,184240,54.886668,29.6009984286
teresopolis,2014,6,1,50.2580641429,0.73,184240,45.851666,30.3074592857
teresopolis,2014,7,1,49.2634411429,0.73,184240,52.872383,29.5
teresopolis,2014,8,1,66.3106181429,0.73,184240,45.7485732,26.0923742857
teresopolis,2014,9,1,54.0559704286,0.73,184240,49.1754768,29.2750847143
teresopolis,2014,10,0,71.5022634286,0.73,184240,50.699166000000005,25.9911225714
teresopolis,2014,11,0,63.3486557143,0.73,184240,49.547022,28.1210444286
teresopolis,2014,12,0,56.0006581429,0.73,184240,51.085356,28.8555072857
teresopolis,2014,13,0,74.9207857143,0.73,184240,53.3925,24.3000142857
teresopolis,2014,14,0,73.199432,0.73,184240,24.448572,25.9364454286
teresopolis,2014,15,0,66.5592462857,0.73,184240,23.8383339,26.0146292857
teresopolis,2014,16,1,77.0619057143,0.73,184240,17.591667100000002,24.26875
teresopolis,2014,17,1,70.9701248571,0.73,184240,18.0708325,24.506957
