municipio,year,week,temperature
porciuncula,2022,22,24.9166668571
porto real,2022,22,20.3040815714
quatis,2022,22,20.3040815714
queimados,2022,22,22.1230951429
quissama,2022,22,24.9166668571
resende,2022,22,20.3040815714
rio bonito,2022,22,23.069444
rio claro,2022,22,22.1230951429
rio das flores,2022,22,21.9430272857
rio das ostras,2022,22,22.835034
rio de janeiro,2022,22,21.9430272857
santa maria madalena,2022,22,24.9166668571
santo antonio de padua,2022,22,24.9166668571
sao francisco de itabapoana,2022,22,24.9166668571
sao fidelis,2022,22,24.9166668571
sao goncalo,2022,22,21.9430272857
sao joao da barra,2022,22,24.9166668571
sao joao de meriti,2022,22,21.9430272857
sao jose de uba,2022,22,24.9166668571
sao jose do vale do rio preto,2022,22,21.9430272857
sao pedro da aldeia,2022,22,23.4665032857
sao sebastiao do alto,2022,22,24.9166668571
sapucaia,2022,22,21.9430272857
saquarema,2022,22,23.4665032857
seropedica,2022,22,22.1230951429
silva jardim,2022,22,23.4665032857
sumidouro,2022,22,22.835034
tangua,2022,22,21.9430272857
teresopolis,2022,22,21.9430272857
trajano de moraes,2022,22,22.835034
tres rios,2022,22,21.9430272857
valenca,2022,22,0.0
varre-sai,2022,22,24.9166668571
vassouras,2022,22,21.9430272857
volta redonda,2022,22,22.1230951429
angra dos reis,2022,23,17.9267572857
aperibe,2022,23,22.7738091429
araruama,2022,23,21.4637754286
areal,2022,23,19.8292517143
armacao dos buzios,2022,23,19.3486394286
arraial do cabo,2022,23,21.4637754286
barra do pirai,2022,23,19.9877552857
barra mansa,2022,23,19.9877552857
belford roxo,2022,23,19.8292517143
bom jardim,2022,23,19.3486394286
bom jesus do itabapoana,2022,23,22.7738091429
cabo frio,2022,23,21.4637754286
cachoeiras de macacu,2022,23,19.8292517143
cambuci,2022,23,22.7738091429
carapebus,2022,23,22.7738091429
comendador levy gasparian,2022,23,19.8292517143
campos dos goytacazes,2022,23,22.7738091429
cantagalo,2022,23,19.3486394286
cardoso moreira,2022,23,22.7738091429
carmo,2022,23,19.3486394286
casimiro de abreu,2022,23,19.3486394286
conceicao de macabu,2022,23,22.7738091429
cordeiro,2022,23,19.3486394286
duas barras,2022,23,19.3486394286
duque de caxias,2022,23,19.8292517143
engenheiro paulo de frontin,2022,23,19.9877552857
guapimirim,2022,23,19.8292517143
iguaba grande,2022,23,21.4637754286
itaborai,2022,23,19.8292517143
itaguai,2022,23,19.9877552857
italva,2022,23,22.7738091429
itaocara,2022,23,22.7738091429
itaperuna,2022,23,22.7738091429
itatiaia,2022,23,17.9267572857
japeri,2022,23,19.8292517143
laje do muriae,2022,23,22.7738091429
macae,2022,23,19.3486394286
macuco,2022,23,19.3486394286
mage,2022,23,19.8292517143
mangaratiba,2022,23,19.9877552857
marica,2022,23,19.8292517143
mendes,2022,23,19.9877552857
mesquita,2022,23,15.5999998571
miguel pereira,2022,23,19.8292517143
miracema,2022,23,22.7738091429
natividade,2022,23,22.7738091429
nilopolis,2022,23,19.8292517143
niteroi,2022,23,19.8292517143
nova friburgo,2022,23,19.3486394286
nova iguacu,2022,23,19.8292517143
paracambi,2022,23,19.9877552857
paraiba do sul,2022,23,19.8292517143
paraty,2022,23,17.9267572857
paty do alferes,2022,23,19.8292517143
petropolis,2022,23,19.8292517143
pinheiral,2022,23,19.9877552857
pirai,2022,23,19.9877552857
porciuncula,2022,23,22.7738091429
porto real,2022,23,17.9267572857
quatis,2022,23,17.9267572857
queimados,2022,23,19.9877552857
quissama,2022,23,22.7738091429
resende,2022,23,17.9267572857
rio bonito,2022,23,21.0396822857
rio claro,2022,23,19.9877552857
rio das flores,2022,23,19.8292517143
rio das ostras,2022,23,19.3486394286
rio de janeiro,2022,23,19.8292517143
santa maria madalena,2022,23,22.7738091429
santo antonio de padua,2022,23,22.7738091429
sao francisco de itabapoana,2022,23,22.7738091429
sao fidelis,2022,23,22.7738091429
sao goncalo,2022,23,19.8292517143
sao joao da barra,2022,23,22.7738091429
sao joao de meriti,2022,23,19.8292517143
sao jose de uba,2022,23,22.7738091429
sao jose do vale do rio preto,2022,23,19.8292517143
sao pedro da aldeia,2022,23,21.4637754286
sao sebastiao do alto,2022,23,22.7738091429
sapucaia,2022,23,19.8292517143
saquarema,2022,23,21.4637754286
seropedica,2022,23,19.9877552857
silva jardim,2022,23,21.4637754286
sumidouro,2022,23,19.3486394286
tangua,2022,23,19.8292517143
teresopolis,2022,23,19.8292517143
trajano de moraes,2022,23,19.3486394286
tres rios,2022,23,19.8292517143
valenca,2022,23,0.0
varre-sai,2022,23,22.7738091429
vassouras,2022,23,19.8292517143
volta redonda,2022,23,19.9877552857
angra dos reis,2022,24,17.4489795714
aperibe,2022,24,22.8333331429
araruama,2022,24,21.2667778571
areal,2022,24,18.9523808571
armacao dos buzios,2022,24,19.910714
arraial do cabo,2022,24,21.2667778571
barra do pirai,2022,24,19.0119048571
barra mansa,2022,24,19.0119048571
belford roxo,2022,24,18.9523808571
bom jardim,2022,24,19.910714
bom jesus do itabapoana,2022,24,22.8333331429
cabo frio,2022,24,21.2667778571
cachoeiras de macacu,2022,24,18.9523808571
cambuci,2022,24,22.8333331429
carapebus,2022,24,22.8333331429
comendador levy gasparian,2022,24,18.9523808571
campos dos goytacazes,2022,24,22.8333331429
cantagalo,2022,24,19.910714
cardoso moreira,2022,24,22.8333331429
carmo,2022,24,19.910714
casimiro de abreu,2022,24,19.910714
conceicao de macabu,2022,24,22.8333331429
cordeiro,2022,24,19.910714
duas barras,2022,24,19.910714
duque de caxias,2022,24,18.9523808571
engenheiro paulo de frontin,2022,24,19.0119048571
guapimirim,2022,24,18.9523808571
iguaba grande,2022,24,21.2667778571
itaborai,2022,24,18.9523808571
itaguai,2022,24,19.0119048571
italva,2022,24,22.8333331429
itaocara,2022,24,22.8333331429
itaperuna,2022,24,22.8333331429
itatiaia,2022,24,17.4489795714
japeri,2022,24,18.9523808571
laje do muriae,2022,24,22.8333331429
macae,2022,24,19.910714
macuco,2022,24,19.910714
mage,2022,24,18.9523808571
mangaratiba,2022,24,19.0119048571
marica,2022,24,18.9523808571
mendes,2022,24,19.0119048571
mesquita,2022,24,15.3523807143
miguel pereira,2022,24,18.9523808571
miracema,2022,24,22.8333331429
natividade,2022,24,22.8333331429
nilopolis,2022,24,18.9523808571
niteroi,2022,24,18.9523808571
nova friburgo,2022,24,19.910714
nova iguacu,2022,24,18.9523808571
paracambi,2022,24,19.0119048571
paraiba do sul,2022,24,18.9523808571
paraty,2022,24,17.4489795714
paty do alferes,2022,24,18.9523808571
petropolis,2022,24,18.9523808571
pinheiral,2022,24,19.0119048571
pirai,2022,24,19.0119048571
porciuncula,2022,24,22.8333331429
porto real,2022,24,17.4489795714
quatis,2022,24,17.4489795714
queimados,2022,24,19.0119048571
quissama,2022,24,22.8333331429
resende,2022,24,17.4489795714
rio bonito,2022,24,20.494398
rio claro,2022,24,19.0119048571
rio das flores,2022,24,18.9523808571
rio das ostras,2022,24,19.910714
rio de janeiro,2022,24,18.9523808571
santa maria madalena,2022,24,22.8333331429
santo antonio de padua,2022,24,22.8333331429
sao francisco de itabapoana,2022,24,22.8333331429
sao fidelis,2022,24,22.8333331429
sao goncalo,2022,24,18.9523808571
sao joao da barra,2022,24,22.8333331429
sao joao de meriti,2022,24,18.9523808571
sao jose de uba,2022,24,22.8333331429
sao jose do vale do rio preto,2022,24,18.9523808571
sao pedro da aldeia,2022,24,21.2667778571
sao sebastiao do alto,2022,24,22.8333331429
sapucaia,2022,24,18.9523808571
saquarema,2022,24,21.2667778571
seropedica,2022,24,19.0119048571
silva jardim,2022,24,21.2667778571
sumidouro,2022,24,19.910714
tangua,2022,24,18.9523808571
teresopolis,2022,24,18.9523808571
trajano de moraes,2022,24,19.910714
tres rios,2022,24,18.9523808571
valenca,2022,24,0.0
varre-sai,2022,24,22.8333331429
vassouras,2022,24,18.9523808571
volta redonda,2022,24,19.0119048571
angra dos reis,2022,25,20.5612242857
aperibe,2022,25,24.1190477143
araruama,2022,25,22.9350601429
areal,2022,25,20.6190477143
armacao dos buzios,2022,25,21.6964285714
arraial do cabo,2022,25,22.9350601429
barra do pirai,2022,25,20.8928574286
barra mansa,2022,25,20.8928574286
belford roxo,2022,25,20.6190477143
bom jardim,2022,25,21.6964285714
bom jesus do itabapoana,2022,25,24.1190477143
cabo frio,2022,25,22.9350601429
cachoeiras de macacu,2022,25,20.6190477143
cambuci,2022,25,24.1190477143
carapebus,2022,25,24.1190477143
comendador levy gasparian,2022,25,20.6190477143
campos dos goytacazes,2022,25,24.1190477143
cantagalo,2022,25,21.6964285714
cardoso moreira,2022,25,24.1190477143
carmo,2022,25,21.6964285714
casimiro de abreu,2022,25,21.6964285714
conceicao de macabu,2022,25,24.1190477143
cordeiro,2022,25,21.6964285714
duas barras,2022,25,21.6964285714
duque de caxias,2022,25,20.6190477143
engenheiro paulo de frontin,2022,25,20.8928574286
guapimirim,2022,25,20.6190477143
iguaba grande,2022,25,22.9350601429
itaborai,2022,25,20.6190477143
itaguai,2022,25,20.8928574286
italva,2022,25,24.1190477143
itaocara,2022,25,24.1190477143
itaperuna,2022,25,24.1190477143
itatiaia,2022,25,20.5612242857
japeri,2022,25,20.6190477143
laje do muriae,2022,25,24.1190477143
macae,2022,25,21.6964285714
macuco,2022,25,21.6964285714
mage,2022,25,20.6190477143
mangaratiba,2022,25,20.8928574286
marica,2022,25,20.6190477143
mendes,2022,25,20.8928574286
mesquita,2022,25,17.1809524286
miguel pereira,2022,25,20.6190477143
miracema,2022,25,24.1190477143
natividade,2022,25,24.1190477143
nilopolis,2022,25,20.6190477143
niteroi,2022,25,20.6190477143
nova friburgo,2022,25,21.6964285714
nova iguacu,2022,25,20.6190477143
paracambi,2022,25,20.8928574286
paraiba do sul,2022,25,20.6190477143
paraty,2022,25,20.5612242857
paty do alferes,2022,25,20.6190477143
petropolis,2022,25,20.6190477143
pinheiral,2022,25,20.8928574286
pirai,2022,25,20.8928574286
porciuncula,2022,25,24.1190477143
porto real,2022,25,20.5612242857
quatis,2022,25,20.5612242857
queimados,2022,25,20.8928574286
quissama,2022,25,24.1190477143
resende,2022,25,20.5612242857
rio bonito,2022,25,21.8809522857
rio claro,2022,25,20.8928574286
rio das flores,2022,25,20.6190477143
rio das ostras,2022,25,21.6964285714
rio de janeiro,2022,25,20.6190477143
santa maria madalena,2022,25,24.1190477143
santo antonio de padua,2022,25,24.1190477143
sao francisco de itabapoana,2022,25,24.1190477143
sao fidelis,2022,25,24.1190477143
sao goncalo,2022,25,20.6190477143
sao joao da barra,2022,25,24.1190477143
sao joao de meriti,2022,25,20.6190477143
sao jose de uba,2022,25,24.1190477143
sao jose do vale do rio preto,2022,25,20.6190477143
sao pedro da aldeia,2022,25,22.9350601429
sao sebastiao do alto,2022,25,24.1190477143
sapucaia,2022,25,20.6190477143
saquarema,2022,25,22.9350601429
seropedica,2022,25,20.8928574286
silva jardim,2022,25,22.9350601429
sumidouro,2022,25,21.6964285714
tangua,2022,25,20.6190477143
teresopolis,2022,25,20.6190477143
trajano de moraes,2022,25,21.6964285714
tres rios,2022,25,20.6190477143
valenca,2022,25,0.0
varre-sai,2022,25,24.1190477143
vassouras,2022,25,20.6190477143
volta redonda,2022,25,20.8928574286
angra dos reis,2022,26,18.7193874286
aperibe,2022,26,22.4948975714
araruama,2022,26,21.4656485714
areal,2022,26,19.7630922857
armacao dos buzios,2022,26,19.904762
arraial do cabo,2022,26,21.4656485714
barra do pirai,2022,26,19.9138657143
barra mansa,2022,26,19.9138657143
belford roxo,2022,26,19.7630922857
bom jardim,2022,26,19.904762
bom jesus do itabapoana,2022,26,22.4948975714
cabo frio,2022,26,21.4656485714
cachoeiras de macacu,2022,26,19.7630922857
cambuci,2022,26,22.4948975714
carapebus,2022,26,22.4948975714
comendador levy gasparian,2022,26,19.7630922857
campos dos goytacazes,2022,26,22.4948975714
cantagalo,2022,26,19.904762
cardoso moreira,2022,26,22.4948975714
carmo,2022,26,19.904762
casimiro de abreu,2022,26,19.904762
conceicao de macabu,2022,26,22.4948975714
cordeiro,2022,26,19.904762
duas barras,2022,26,19.904762
duque de caxias,2022,26,19.7630922857
engenheiro paulo de frontin,2022,26,19.9138657143
guapimirim,2022,26,19.7630922857
iguaba grande,2022,26,21.4656485714
itaborai,2022,26,19.7630922857
itaguai,2022,26,19.9138657143
italva,2022,26,22.4948975714
itaocara,2022,26,22.4948975714
itaperuna,2022,26,22.4948975714
itatiaia,2022,26,18.7193874286
japeri,2022,26,19.7630922857
laje do muriae,2022,26,22.4948975714
macae,2022,26,19.904762
macuco,2022,26,19.904762
mage,2022,26,19.7630922857
mangaratiba,2022,26,19.9138657143
marica,2022,26,19.7630922857
mendes,2022,26,19.9138657143
mesquita,2022,26,15.4726191429
miguel pereira,2022,26,19.7630922857
miracema,2022,26,22.4948975714
natividade,2022,26,22.4948975714
nilopolis,2022,26,19.7630922857
niteroi,2022,26,19.7630922857
nova friburgo,2022,26,19.904762
nova iguacu,2022,26,19.7630922857
paracambi,2022,26,19.9138657143
paraiba do sul,2022,26,19.7630922857
paraty,2022,26,18.7193874286
paty do alferes,2022,26,19.7630922857
petropolis,2022,26,19.7630922857
pinheiral,2022,26,19.9138657143
pirai,2022,26,19.9138657143
porciuncula,2022,26,22.4948975714
porto real,2022,26,18.7193874286
quatis,2022,26,18.7193874286
queimados,2022,26,19.9138657143
quissama,2022,26,22.4948975714
resende,2022,26,18.7193874286
rio bonito,2022,26,20.9473301429
rio claro,2022,26,19.9138657143
rio das flores,2022,26,19.7630922857
rio das ostras,2022,26,19.904762
rio de janeiro,2022,26,19.7630922857
santa maria madalena,2022,26,22.4948975714
santo antonio de padua,2022,26,22.4948975714
sao francisco de itabapoana,2022,26,22.4948975714
sao fidelis,2022,26,22.4948975714
sao goncalo,2022,26,19.7630922857
sao joao da barra,2022,26,22.4948975714
sao joao de meriti,2022,26,19.7630922857
sao jose de uba,2022,26,22.4948975714
sao jose do vale do rio preto,2022,26,19.7630922857
sao pedro da aldeia,2022,26,21.4656485714
sao sebastiao do alto,2022,26,22.4948975714
sapucaia,2022,26,19.7630922857
saquarema,2022,26,21.4656485714
seropedica,2022,26,19.9138657143
silva jardim,2022,26,21.4656485714
sumidouro,2022,26,19.904762
tangua,2022,26,19.7630922857
teresopolis,2022,26,19.7630922857
trajano de moraes,2022,26,19.904762
tres rios,2022,26,19.7630922857
valenca,2022,26,0.0
varre-sai,2022,26,22.4948975714
vassouras,2022,26,19.7630922857
volta redonda,2022,26,19.9138657143
angra dos reis,2022,27,18.8367348571
aperibe,2022,27,23.964286
araruama,2022,27,23.3607534286
areal,2022,27,20.7554114286
armacao dos buzios,2022,27,22.106602
arraial do cabo,2022,27,23.3607534286
barra do pirai,2022,27,21.3154762857
barra mansa,2022,27,21.3154762857
belford roxo,2022,27,20.7554114286
bom jardim,2022,27,22.106602
bom jesus do itabapoana,2022,27,23.964286
cabo frio,2022,27,23.3607534286
cachoeiras de macacu,2022,27,20.7554114286
cambuci,2022,27,23.964286
carapebus,2022,27,23.964286
comendador levy gasparian,2022,27,20.7554114286
campos dos goytacazes,2022,27,23.964286
cantagalo,2022,27,22.106602
cardoso moreira,2022,27,23.964286
carmo,2022,27,22.106602
casimiro de abreu,2022,27,22.106602
conceicao de macabu,2022,27,23.964286
cordeiro,2022,27,22.106602
duas barras,2022,27,22.106602
duque de caxias,2022,27,20.7554114286
engenheiro paulo de frontin,2022,27,21.3154762857
guapimirim,2022,27,20.7554114286
iguaba grande,2022,27,23.3607534286
itaborai,2022,27,20.7554114286
itaguai,2022,27,21.3154762857
italva,2022,27,23.964286
itaocara,2022,27,23.964286
itaperuna,2022,27,23.964286
itatiaia,2022,27,18.8367348571
japeri,2022,27,20.7554114286
laje do muriae,2022,27,23.964286
macae,2022,27,22.106602
macuco,2022,27,22.106602
mage,2022,27,20.7554114286
mangaratiba,2022,27,21.3154762857
marica,2022,27,20.7554114286
mendes,2022,27,21.3154762857
mesquita,2022,27,15.371429
miguel pereira,2022,27,20.7554114286
miracema,2022,27,23.964286
natividade,2022,27,23.964286
nilopolis,2022,27,20.7554114286
niteroi,2022,27,20.7554114286
nova friburgo,2022,27,22.106602
nova iguacu,2022,27,20.7554114286
paracambi,2022,27,21.3154762857
paraiba do sul,2022,27,20.7554114286
paraty,2022,27,18.8367348571
paty do alferes,2022,27,20.7554114286
petropolis,2022,27,20.7554114286
pinheiral,2022,27,21.3154762857
pirai,2022,27,21.3154762857
porciuncula,2022,27,23.964286
porto real,2022,27,18.8367348571
quatis,2022,27,18.8367348571
queimados,2022,27,21.3154762857
quissama,2022,27,23.964286
resende,2022,27,18.8367348571
rio bonito,2022,27,22.9444444286
rio claro,2022,27,21.3154762857
rio das flores,2022,27,20.7554114286
rio das ostras,2022,27,22.106602
rio de janeiro,2022,27,20.7554114286
santa maria madalena,2022,27,23.964286
santo antonio de padua,2022,27,23.964286
sao francisco de itabapoana,2022,27,23.964286
sao fidelis,2022,27,23.964286
sao goncalo,2022,27,20.7554114286
sao joao da barra,2022,27,23.964286
sao joao de meriti,2022,27,20.7554114286
sao jose de uba,2022,27,23.964286
sao jose do vale do rio preto,2022,27,20.7554114286
sao pedro da aldeia,2022,27,23.3607534286
sao sebastiao do alto,2022,27,23.964286
sapucaia,2022,27,20.7554114286
saquarema,2022,27,23.3607534286
seropedica,2022,27,21.3154762857
silva jardim,2022,27,23.3607534286
sumidouro,2022,27,22.106602
tangua,2022,27,20.7554114286
teresopolis,2022,27,20.7554114286
trajano de moraes,2022,27,22.106602
tres rios,2022,27,20.7554114286
valenca,2022,27,0.0
varre-sai,2022,27,23.964286
vassouras,2022,27,20.7554114286
volta redonda,2022,27,21.3154762857
angra dos reis,2022,28,20.6141157143
aperibe,2022,28,24.1734692857
araruama,2022,28,23.4910517143
areal,2022,28,21.7990197143
armacao dos buzios,2022,28,22.7629552857
arraial do cabo,2022,28,23.4910517143
barra do pirai,2022,28,22.1945432857
barra mansa,2022,28,22.1945432857
belford roxo,2022,28,21.7990197143
bom jardim,2022,28,22.7629552857
bom jesus do itabapoana,2022,28,24.1734692857
cabo frio,2022,28,23.4910517143
cachoeiras de macacu,2022,28,21.7990197143
cambuci,2022,28,24.1734692857
carapebus,2022,28,24.1734692857
comendador levy gasparian,2022,28,21.7990197143
campos dos goytacazes,2022,28,24.1734692857
cantagalo,2022,28,22.7629552857
cardoso moreira,2022,28,24.1734692857
carmo,2022,28,22.7629552857
casimiro de abreu,2022,28,22.7629552857
conceicao de macabu,2022,28,24.1734692857
cordeiro,2022,28,22.7629552857
duas barras,2022,28,22.7629552857
duque de caxias,2022,28,21.7990197143
engenheiro paulo de frontin,2022,28,22.1945432857
guapimirim,2022,28,21.7990197143
iguaba grande,2022,28,23.4910517143
itaborai,2022,28,21.7990197143
itaguai,2022,28,22.1945432857
italva,2022,28,24.1734692857
itaocara,2022,28,24.1734692857
itaperuna,2022,28,24.1734692857
itatiaia,2022,28,20.6141157143
japeri,2022,28,21.7990197143
laje do muriae,2022,28,24.1734692857
macae,2022,28,22.7629552857
macuco,2022,28,22.7629552857
mage,2022,28,21.7990197143
mangaratiba,2022,28,22.1945432857
marica,2022,28,21.7990197143
mendes,2022,28,22.1945432857
mesquita,2022,28,18.034632
miguel pereira,2022,28,21.7990197143
miracema,2022,28,24.1734692857
natividade,2022,28,24.1734692857
nilopolis,2022,28,21.7990197143
niteroi,2022,28,21.7990197143
nova friburgo,2022,28,22.7629552857
nova iguacu,2022,28,21.7990197143
paracambi,2022,28,22.1945432857
paraiba do sul,2022,28,21.7990197143
