municipio,year,week,cases
itaguai,2019,32,2
italva,2019,32,0
itaocara,2019,32,0
itaperuna,2019,32,1
itatiaia,2019,32,0
japeri,2019,32,2
laje do muriae,2019,32,0
macae,2019,32,3
macuco,2019,32,0
mage,2019,32,1
mangaratiba,2019,32,1
marica,2019,32,1
mendes,2019,32,0
mesquita,2019,32,2
miguel pereira,2019,32,0
miracema,2019,32,0
natividade,2019,32,5
nilopolis,2019,32,0
niteroi,2019,32,5
nova friburgo,2019,32,8
nova iguacu,2019,32,18
paracambi,2019,32,0
paraiba do sul,2019,32,0
paraty,2019,32,10
paty do alferes,2019,32,2
petropolis,2019,32,1
pinheiral,2019,32,2
pirai,2019,32,1
porciuncula,2019,32,0
porto real,2019,32,0
quatis,2019,32,0
queimados,2019,32,0
quissama,2019,32,0
resende,2019,32,3
rio bonito,2019,32,1
rio claro,2019,32,0
rio das flores,2019,32,0
rio das ostras,2019,32,8
rio de janeiro,2019,32,140
santa maria madalena,2019,32,0
santo antonio de padua,2019,32,1
sao francisco de itabapoana,2019,32,1
sao fidelis,2019,32,0
sao goncalo,2019,32,21
sao joao da barra,2019,32,0
sao joao de meriti,2019,32,2
sao jose de uba,2019,32,0
sao jose do vale do rio preto,2019,32,0
sao pedro da aldeia,2019,32,0
sao sebastiao do alto,2019,32,0
sapucaia,2019,32,0
saquarema,2019,32,5
seropedica,2019,32,1
silva jardim,2019,32,0
sumidouro,2019,32,0
tangua,2019,32,0
teresopolis,2019,32,0
trajano de moraes,2019,32,0
tres rios,2019,32,0
valenca,2019,32,3
varre-sai,2019,32,0
vassouras,2019,32,4
volta redonda,2019,32,3
angra dos reis,2019,33,6
aperibe,2019,33,0
araruama,2019,33,1
areal,2019,33,0
armacao dos buzios,2019,33,0
arraial do cabo,2019,33,0
barra do pirai,2019,33,3
barra mansa,2019,33,1
belford roxo,2019,33,4
bom jardim,2019,33,0
bom jesus do itabapoana,2019,33,0
cabo frio,2019,33,3
cachoeiras de macacu,2019,33,0
cambuci,2019,33,0
carapebus,2019,33,0
comendador levy gasparian,2019,33,0
campos dos goytacazes,2019,33,0
cantagalo,2019,33,0
cardoso moreira,2019,33,1
carmo,2019,33,0
casimiro de abreu,2019,33,3
conceicao de macabu,2019,33,0
cordeiro,2019,33,0
duas barras,2019,33,0
duque de caxias,2019,33,9
engenheiro paulo de frontin,2019,33,0
guapimirim,2019,33,0
iguaba grande,2019,33,24
itaborai,2019,33,9
itaguai,2019,33,0
italva,2019,33,1
itaocara,2019,33,1
itaperuna,2019,33,0
itatiaia,2019,33,2
japeri,2019,33,3
laje do muriae,2019,33,0
macae,2019,33,3
macuco,2019,33,0
mage,2019,33,0
mangaratiba,2019,33,1
marica,2019,33,3
mendes,2019,33,0
mesquita,2019,33,2
miguel pereira,2019,33,0
miracema,2019,33,0
natividade,2019,33,1
nilopolis,2019,33,0
niteroi,2019,33,5
nova friburgo,2019,33,4
nova iguacu,2019,33,14
paracambi,2019,33,2
paraiba do sul,2019,33,0
paraty,2019,33,12
paty do alferes,2019,33,0
petropolis,2019,33,0
pinheiral,2019,33,2
pirai,2019,33,1
porciuncula,2019,33,3
porto real,2019,33,0
quatis,2019,33,0
queimados,2019,33,0
quissama,2019,33,0
resende,2019,33,6
rio bonito,2019,33,0
rio claro,2019,33,0
rio das flores,2019,33,0
rio das ostras,2019,33,4
rio de janeiro,2019,33,140
santa maria madalena,2019,33,0
santo antonio de padua,2019,33,1
sao francisco de itabapoana,2019,33,2
sao fidelis,2019,33,0
sao goncalo,2019,33,14
sao joao da barra,2019,33,0
sao joao de meriti,2019,33,1
sao jose de uba,2019,33,0
sao jose do vale do rio preto,2019,33,0
sao pedro da aldeia,2019,33,2
sao sebastiao do alto,2019,33,0
sapucaia,2019,33,0
saquarema,2019,33,4
seropedica,2019,33,1
silva jardim,2019,33,0
sumidouro,2019,33,0
tangua,2019,33,0
teresopolis,2019,33,0
trajano de moraes,2019,33,0
tres rios,2019,33,0
valenca,2019,33,1
varre-sai,2019,33,0
vassouras,2019,33,1
volta redonda,2019,33,3
angra dos reis,2019,34,3
aperibe,2019,34,2
araruama,2019,34,3
areal,2019,34,0
armacao dos buzios,2019,34,0
arraial do cabo,2019,34,0
barra do pirai,2019,34,0
barra mansa,2019,34,0
belford roxo,2019,34,1
bom jardim,2019,34,0
bom jesus do itabapoana,2019,34,0
cabo frio,2019,34,2
cachoeiras de macacu,2019,34,0
cambuci,2019,34,0
carapebus,2019,34,0
comendador levy gasparian,2019,34,0
campos dos goytacazes,2019,34,0
cantagalo,2019,34,0
cardoso moreira,2019,34,1
carmo,2019,34,0
casimiro de abreu,2019,34,0
conceicao de macabu,2019,34,0
cordeiro,2019,34,1
duas barras,2019,34,0
duque de caxias,2019,34,3
engenheiro paulo de frontin,2019,34,0
guapimirim,2019,34,0
iguaba grande,2019,34,7
itaborai,2019,34,8
itaguai,2019,34,0
italva,2019,34,0
itaocara,2019,34,2
itaperuna,2019,34,0
itatiaia,2019,34,1
japeri,2019,34,4
laje do muriae,2019,34,0
macae,2019,34,0
macuco,2019,34,0
mage,2019,34,0
mangaratiba,2019,34,1
marica,2019,34,2
mendes,2019,34,0
mesquita,2019,34,1
miguel pereira,2019,34,0
miracema,2019,34,0
natividade,2019,34,1
nilopolis,2019,34,1
niteroi,2019,34,4
nova friburgo,2019,34,1
nova iguacu,2019,34,12
paracambi,2019,34,0
paraiba do sul,2019,34,0
paraty,2019,34,10
paty do alferes,2019,34,0
petropolis,2019,34,0
pinheiral,2019,34,0
pirai,2019,34,1
porciuncula,2019,34,1
porto real,2019,34,1
quatis,2019,34,0
queimados,2019,34,0
quissama,2019,34,0
resende,2019,34,4
rio bonito,2019,34,0
rio claro,2019,34,0
rio das flores,2019,34,0
rio das ostras,2019,34,4
rio de janeiro,2019,34,97
santa maria madalena,2019,34,0
santo antonio de padua,2019,34,0
sao francisco de itabapoana,2019,34,1
sao fidelis,2019,34,0
sao goncalo,2019,34,11
sao joao da barra,2019,34,0
sao joao de meriti,2019,34,3
sao jose de uba,2019,34,0
sao jose do vale do rio preto,2019,34,0
sao pedro da aldeia,2019,34,2
sao sebastiao do alto,2019,34,0
sapucaia,2019,34,0
saquarema,2019,34,3
seropedica,2019,34,0
silva jardim,2019,34,0
sumidouro,2019,34,0
tangua,2019,34,0
teresopolis,2019,34,0
trajano de moraes,2019,34,0
tres rios,2019,34,0
valenca,2019,34,3
varre-sai,2019,34,0
vassouras,2019,34,5
volta redonda,2019,34,2
angra dos reis,2019,35,4
aperibe,2019,35,1
araruama,2019,35,2
areal,2019,35,0
armacao dos buzios,2019,35,0
arraial do cabo,2019,35,1
barra do pirai,2019,35,2
barra mansa,2019,35,0
belford roxo,2019,35,0
bom jardim,2019,35,0
bom jesus do itabapoana,2019,35,0
cabo frio,2019,35,1
cachoeiras de macacu,2019,35,0
cambuci,2019,35,0
carapebus,2019,35,0
comendador levy gasparian,2019,35,0
campos dos goytacazes,2019,35,0
cantagalo,2019,35,0
cardoso moreira,2019,35,1
carmo,2019,35,0
casimiro de abreu,2019,35,0
conceicao de macabu,2019,35,0
cordeiro,2019,35,0
duas barras,2019,35,0
duque de caxias,2019,35,16
engenheiro paulo de frontin,2019,35,0
guapimirim,2019,35,0
iguaba grande,2019,35,10
itaborai,2019,35,5
itaguai,2019,35,0
italva,2019,35,0
itaocara,2019,35,0
itaperuna,2019,35,0
itatiaia,2019,35,0
japeri,2019,35,4
laje do muriae,2019,35,0
macae,2019,35,1
macuco,2019,35,0
mage,2019,35,0
mangaratiba,2019,35,0
marica,2019,35,3
mendes,2019,35,0
mesquita,2019,35,2
miguel pereira,2019,35,0
miracema,2019,35,0
natividade,2019,35,1
nilopolis,2019,35,0
niteroi,2019,35,5
nova friburgo,2019,35,4
nova iguacu,2019,35,11
paracambi,2019,35,0
paraiba do sul,2019,35,0
paraty,2019,35,5
paty do alferes,2019,35,0
petropolis,2019,35,0
pinheiral,2019,35,0
pirai,2019,35,3
porciuncula,2019,35,0
porto real,2019,35,0
quatis,2019,35,0
queimados,2019,35,1
quissama,2019,35,0
resende,2019,35,7
rio bonito,2019,35,1
rio claro,2019,35,0
rio das flores,2019,35,0
rio das ostras,2019,35,0
rio de janeiro,2019,35,71
santa maria madalena,2019,35,0
santo antonio de padua,2019,35,0
sao francisco de itabapoana,2019,35,0
sao fidelis,2019,35,0
sao goncalo,2019,35,15
sao joao da barra,2019,35,0
sao joao de meriti,2019,35,5
sao jose de uba,2019,35,0
sao jose do vale do rio preto,2019,35,0
sao pedro da aldeia,2019,35,3
sao sebastiao do alto,2019,35,0
sapucaia,2019,35,0
saquarema,2019,35,2
seropedica,2019,35,0
silva jardim,2019,35,0
sumidouro,2019,35,0
tangua,2019,35,0
teresopolis,2019,35,0
trajano de moraes,2019,35,0
tres rios,2019,35,0
valenca,2019,35,0
varre-sai,2019,35,0
vassouras,2019,35,2
volta redonda,2019,35,3
angra dos reis,2019,36,1
aperibe,2019,36,0
araruama,2019,36,1
areal,2019,36,0
armacao dos buzios,2019,36,0
arraial do cabo,2019,36,1
barra do pirai,2019,36,2
barra mansa,2019,36,3
belford roxo,2019,36,1
bom jardim,2019,36,0
bom jesus do itabapoana,2019,36,0
cabo frio,2019,36,0
cachoeiras de macacu,2019,36,0
cambuci,2019,36,0
carapebus,2019,36,0
comendador levy gasparian,2019,36,0
campos dos goytacazes,2019,36,1
cantagalo,2019,36,0
cardoso moreira,2019,36,1
carmo,2019,36,0
casimiro de abreu,2019,36,0
conceicao de macabu,2019,36,0
cordeiro,2019,36,0
duas barras,2019,36,0
duque de caxias,2019,36,36
engenheiro paulo de frontin,2019,36,0
guapimirim,2019,36,0
iguaba grande,2019,36,8
itaborai,2019,36,12
itaguai,2019,36,0
italva,2019,36,1
itaocara,2019,36,0
itaperuna,2019,36,2
itatiaia,2019,36,0
japeri,2019,36,3
laje do muriae,2019,36,0
macae,2019,36,2
macuco,2019,36,0
mage,2019,36,0
mangaratiba,2019,36,0
marica,2019,36,2
mendes,2019,36,0
mesquita,2019,36,1
miguel pereira,2019,36,0
miracema,2019,36,0
natividade,2019,36,1
nilopolis,2019,36,0
niteroi,2019,36,2
nova friburgo,2019,36,8
nova iguacu,2019,36,9
paracambi,2019,36,0
paraiba do sul,2019,36,0
paraty,2019,36,10
paty do alferes,2019,36,0
petropolis,2019,36,1
pinheiral,2019,36,1
pirai,2019,36,3
porciuncula,2019,36,2
porto real,2019,36,0
quatis,2019,36,0
queimados,2019,36,0
quissama,2019,36,0
resende,2019,36,7
rio bonito,2019,36,2
rio claro,2019,36,0
rio das flores,2019,36,0
rio das ostras,2019,36,2
rio de janeiro,2019,36,64
santa maria madalena,2019,36,0
santo antonio de padua,2019,36,0
sao francisco de itabapoana,2019,36,0
sao fidelis,2019,36,0
sao goncalo,2019,36,22
sao joao da barra,2019,36,0
sao joao de meriti,2019,36,2
sao jose de uba,2019,36,0
sao jose do vale do rio preto,2019,36,0
sao pedro da aldeia,2019,36,2
sao sebastiao do alto,2019,36,0
sapucaia,2019,36,0
saquarema,2019,36,3
seropedica,2019,36,0
silva jardim,2019,36,0
sumidouro,2019,36,0
tangua,2019,36,0
teresopolis,2019,36,0
trajano de moraes,2019,36,0
tres rios,2019,36,0
valenca,2019,36,1
varre-sai,2019,36,0
vassouras,2019,36,4
volta redonda,2019,36,6
angra dos reis,2019,37,3
aperibe,2019,37,0
araruama,2019,37,1
areal,2019,37,0
armacao dos buzios,2019,37,0
arraial do cabo,2019,37,0
barra do pirai,2019,37,1
barra mansa,2019,37,1
belford roxo,2019,37,0
bom jardim,2019,37,0
bom jesus do itabapoana,2019,37,0
cabo frio,2019,37,1
cachoeiras de macacu,2019,37,0
cambuci,2019,37,0
carapebus,2019,37,0
comendador levy gasparian,2019,37,0
campos dos goytacazes,2019,37,0
cantagalo,2019,37,0
cardoso moreira,2019,37,1
carmo,2019,37,1
casimiro de abreu,2019,37,0
conceicao de macabu,2019,37,0
cordeiro,2019,37,0
duas barras,2019,37,0
duque de caxias,2019,37,11
engenheiro paulo de frontin,2019,37,0
guapimirim,2019,37,0
iguaba grande,2019,37,3
itaborai,2019,37,6
itaguai,2019,37,0
italva,2019,37,0
itaocara,2019,37,1
itaperuna,2019,37,0
itatiaia,2019,37,1
japeri,2019,37,1
laje do muriae,2019,37,0
macae,2019,37,1
macuco,2019,37,0
mage,2019,37,0
mangaratiba,2019,37,0
marica,2019,37,4
mendes,2019,37,0
mesquita,2019,37,3
miguel pereira,2019,37,0
miracema,2019,37,0
natividade,2019,37,0
nilopolis,2019,37,1
niteroi,2019,37,3
nova friburgo,2019,37,7
nova iguacu,2019,37,6
paracambi,2019,37,0
paraiba do sul,2019,37,0
paraty,2019,37,11
paty do alferes,2019,37,1
petropolis,2019,37,2
pinheiral,2019,37,0
pirai,2019,37,7
porciuncula,2019,37,0
porto real,2019,37,0
quatis,2019,37,0
queimados,2019,37,0
quissama,2019,37,0
resende,2019,37,6
rio bonito,2019,37,0
rio claro,2019,37,1
rio das flores,2019,37,1
rio das ostras,2019,37,2
rio de janeiro,2019,37,66
santa maria madalena,2019,37,0
santo antonio de padua,2019,37,2
sao francisco de itabapoana,2019,37,1
sao fidelis,2019,37,0
sao goncalo,2019,37,18
sao joao da barra,2019,37,0
sao joao de meriti,2019,37,1
sao jose de uba,2019,37,0
sao jose do vale do rio preto,2019,37,0
sao pedro da aldeia,2019,37,1
sao sebastiao do alto,2019,37,0
sapucaia,2019,37,0
saquarema,2019,37,1
seropedica,2019,37,0
silva jardim,2019,37,0
sumidouro,2019,37,0
tangua,2019,37,0
teresopolis,2019,37,1
trajano de moraes,2019,37,0
tres rios,2019,37,0
valenca,2019,37,2
varre-sai,2019,37,0
vassouras,2019,37,2
volta redonda,2019,37,3
angra dos reis,2019,38,2
aperibe,2019,38,0
araruama,2019,38,0
areal,2019,38,0
armacao dos buzios,2019,38,0
arraial do cabo,2019,38,0
barra do pirai,2019,38,2
barra mansa,2019,38,0
belford roxo,2019,38,0
bom jardim,2019,38,0
bom jesus do itabapoana,2019,38,0
cabo frio,2019,38,0
cachoeiras de macacu,2019,38,0
cambuci,2019,38,0
carapebus,2019,38,0
comendador levy gasparian,2019,38,0
campos dos goytacazes,2019,38,1
cantagalo,2019,38,0
cardoso moreira,2019,38,3
carmo,2019,38,0
casimiro de abreu,2019,38,0
conceicao de macabu,2019,38,0
cordeiro,2019,38,0
duas barras,2019,38,0
duque de caxias,2019,38,0
engenheiro paulo de frontin,2019,38,0
guapimirim,2019,38,0
iguaba grande,2019,38,7
itaborai,2019,38,7
itaguai,2019,38,0
italva,2019,38,0
itaocara,2019,38,1
itaperuna,2019,38,0
itatiaia,2019,38,0
japeri,2019,38,2
laje do muriae,2019,38,0
macae,2019,38,1
macuco,2019,38,0
mage,2019,38,0
mangaratiba,2019,38,0
marica,2019,38,2
mendes,2019,38,0
mesquita,2019,38,1
miguel pereira,2019,38,0
miracema,2019,38,0
natividade,2019,38,0
nilopolis,2019,38,0
niteroi,2019,38,7
nova friburgo,2019,38,5
nova iguacu,2019,38,9
paracambi,2019,38,0
paraiba do sul,2019,38,0
paraty,2019,38,8
paty do alferes,2019,38,0
petropolis,2019,38,3
pinheiral,2019,38,0
pirai,2019,38,2
porciuncula,2019,38,0
porto real,2019,38,0
quatis,2019,38,0
queimados,2019,38,0
quissama,2019,38,0
resende,2019,38,6
rio bonito,2019,38,0
rio claro,2019,38,0
rio das flores,2019,38,0
rio das ostras,2019,38,1
rio de janeiro,2019,38,83
santa maria madalena,2019,38,0
santo antonio de padua,2019,38,0
sao francisco de itabapoana,2019,38,0
sao fidelis,2019,38,0
sao goncalo,2019,38,15
sao joao da barra,2019,38,0
sao joao de meriti,2019,38,1
sao jose de uba,2019,38,0
sao jose do vale do rio preto,2019,38,0
sao pedro da aldeia,2019,38,2
sao sebastiao do alto,2019,38,0
sapucaia,2019,38,0
saquarema,2019,38,3
seropedica,2019,38,3
silva jardim,2019,38,0
sumidouro,2019,38,0
tangua,2019,38,0
teresopolis,2019,38,0
trajano de moraes,2019,38,0
tres rios,2019,38,0
valenca,2019,38,3
varre-sai,2019,38,0
vassouras,2019,38,1
volta redonda,2019,38,1
angra dos reis,2019,39,0
aperibe,2019,39,0
araruama,2019,39,0
areal,2019,39,0
armacao dos buzios,2019,39,0
arraial do cabo,2019,39,0
barra do pirai,2019,39,3
barra mansa,2019,39,3
belford roxo,2019,39,4
bom jardim,2019,39,0
bom jesus do itabapoana,2019,39,0
cabo frio,2019,39,0
cachoeiras de macacu,2019,39,0
cambuci,2019,39,0
carapebus,2019,39,0
comendador levy gasparian,2019,39,0
campos dos goytacazes,2019,39,0
cantagalo,2019,39,0
cardoso moreira,2019,39,2
carmo,2019,39,1
casimiro de abreu,2019,39,1
conceicao de macabu,2019,39,0
cordeiro,2019,39,0
duas barras,2019,39,0
duque de caxias,2019,39,2
engenheiro paulo de frontin,2019,39,0
guapimirim,2019,39,0
iguaba grande,2019,39,8
itaborai,2019,39,4
itaguai,2019,39,0
italva,2019,39,0
itaocara,2019,39,0
itaperuna,2019,39,0
itatiaia,2019,39,0
japeri,2019,39,2
laje do muriae,2019,39,0
macae,2019,39,1
macuco,2019,39,0
mage,2019,39,0
mangaratiba,2019,39,0
marica,2019,39,1
mendes,2019,39,0
mesquita,2019,39,0
miguel pereira,2019,39,0
miracema,2019,39,0
natividade,2019,39,0
nilopolis,2019,39,0
niteroi,2019,39,4
nova friburgo,2019,39,9
nova iguacu,2019,39,3
paracambi,2019,39,0
paraiba do sul,2019,39,0
paraty,2019,39,6
paty do alferes,2019,39,0
petropolis,2019,39,1
pinheiral,2019,39,0
pirai,2019,39,3
porciuncula,2019,39,0
porto real,2019,39,0
quatis,2019,39,0
queimados,2019,39,0
quissama,2019,39,0
resende,2019,39,8
rio bonito,2019,39,0
rio claro,2019,39,1
rio das flores,2019,39,0
rio das ostras,2019,39,1
rio de janeiro,2019,39,99
santa maria madalena,2019,39,0
santo antonio de padua,2019,39,0
sao francisco de itabapoana,2019,39,0
sao fidelis,2019,39,0
sao goncalo,2019,39,13
sao joao da barra,2019,39,0
sao joao de meriti,2019,39,2
sao jose de uba,2019,39,0
sao jose do vale do rio preto,2019,39,0
sao pedro da aldeia,2019,39,0
sao sebastiao do alto,2019,39,0
sapucaia,2019,39,0
saquarema,2019,39,4
seropedica,2019,39,0
silva jardim,2019,39,0
sumidouro,2019,39,0
tangua,2019,39,0
teresopolis,2019,39,0
trajano de moraes,2019,39,0
tres rios,2019,39,0
valenca,2019,39,5
varre-sai,2019,39,0
vassouras,2019,39,1
volta redonda,2019,39,2
angra dos reis,2019,40,0
aperibe,2019,40,0
araruama,2019,40,2
areal,2019,40,0
armacao dos buzios,2019,40,2
arraial do cabo,2019,40,0
barra do pirai,2019,40,1
barra mansa,2019,40,0
belford roxo,2019,40,2
bom jardim,2019,40,0
bom jesus do itabapoana,2019,40,0
cabo frio,2019,40,2
cachoeiras de macacu,2019,40,0
cambuci,2019,40,0
carapebus,2019,40,0
comendador levy gasparian,2019,40,0
campos dos goytacazes,2019,40,0
cantagalo,2019,40,1
cardoso moreira,2019,40,1
carmo,2019,40,0
casimiro de abreu,2019,40,0
conceicao de macabu,2019,40,0
cordeiro,2019,40,0
duas barras,2019,40,0
duque de caxias,2019,40,5
engenheiro paulo de frontin,2019,40,0
guapimirim,2019,40,0
iguaba grande,2019,40,1
itaborai,2019,40,5
itaguai,2019,40,0
italva,2019,40,0
itaocara,2019,40,0
itaperuna,2019,40,0
itatiaia,2019,40,0
japeri,2019,40,1
laje do muriae,2019,40,0
macae,2019,40,2
macuco,2019,40,0
mage,2019,40,2
mangaratiba,2019,40,0
marica,2019,40,2
mendes,2019,40,0
mesquita,2019,40,0
miguel pereira,2019,40,0
miracema,2019,40,0
natividade,2019,40,1
nilopolis,2019,40,0
niteroi,2019,40,4
nova friburgo,2019,40,3
nova iguacu,2019,40,4
paracambi,2019,40,0
paraiba do sul,2019,40,0
paraty,2019,40,9
paty do alferes,2019,40,0
petropolis,2019,40,1
pinheiral,2019,40,0
pirai,2019,40,0
porciuncula,2019,40,0
porto real,2019,40,0
quatis,2019,40,1
queimados,2019,40,1
quissama,2019,40,0
resende,2019,40,8
rio bonito,2019,40,1
rio claro,2019,40,0
rio das flores,2019,40,0
rio das ostras,2019,40,0
rio de janeiro,2019,40,73
santa maria madalena,2019,40,0
santo antonio de padua,2019,40,0
sao francisco de itabapoana,2019,40,2
sao fidelis,2019,40,0
sao goncalo,2019,40,14
sao joao da barra,2019,40,0
sao joao de meriti,2019,40,0
sao jose de uba,2019,40,0
sao jose do vale do rio preto,2019,40,0
sao pedro da aldeia,2019,40,4
sao sebastiao do alto,2019,40,0
sapucaia,2019,40,0
saquarema,2019,40,4
seropedica,2019,40,1
silva jardim,2019,40,0
sumidouro,2019,40,0
tangua,2019,40,0
teresopolis,2019,40,0
trajano de moraes,2019,40,0
tres rios,2019,40,0
valenca,2019,40,2
varre-sai,2019,40,0
vassouras,2019,40,2
volta redonda,2019,40,9
angra dos reis,2019,41,0
aperibe,2019,41,0
araruama,2019,41,0
areal,2019,41,0
armacao dos buzios,2019,41,0
arraial do cabo,2019,41,0
barra do pirai,2019,41,1
barra mansa,2019,41,1
belford roxo,2019,41,1
bom jardim,2019,41,0
bom jesus do itabapoana,2019,41,0
cabo frio,2019,41,2
cachoeiras de macacu,2019,41,0
cambuci,2019,41,0
carapebus,2019,41,0
comendador levy gasparian,2019,41,0
campos dos goytacazes,2019,41,0
cantagalo,2019,41,0
cardoso moreira,2019,41,1
carmo,2019,41,0
casimiro de abreu,2019,41,1
conceicao de macabu,2019,41,0
cordeiro,2019,41,0
duas barras,2019,41,0
duque de caxias,2019,41,0
engenheiro paulo de frontin,2019,41,0
guapimirim,2019,41,0
iguaba grande,2019,41,5
itaborai,2019,41,6
itaguai,2019,41,0
italva,2019,41,0
itaocara,2019,41,1
itaperuna,2019,41,0
itatiaia,2019,41,1
japeri,2019,41,1
laje do muriae,2019,41,0
macae,2019,41,0
macuco,2019,41,0
mage,2019,41,1
mangaratiba,2019,41,1
marica,2019,41,3
mendes,2019,41,0
mesquita,2019,41,1
miguel pereira,2019,41,0
miracema,2019,41,0
natividade,2019,41,0
nilopolis,2019,41,0
niteroi,2019,41,3
nova friburgo,2019,41,5
nova iguacu,2019,41,9
paracambi,2019,41,0
paraiba do sul,2019,41,1
paraty,2019,41,10
paty do alferes,2019,41,0
petropolis,2019,41,1
pinheiral,2019,41,0
pirai,2019,41,3
porciuncula,2019,41,0
porto real,2019,41,0
quatis,2019,41,0
queimados,2019,41,0
quissama,2019,41,0
resende,2019,41,9
rio bonito,2019,41,0
rio claro,2019,41,1
rio das flores,2019,41,0
rio das ostras,2019,41,0
rio de janeiro,2019,41,67
santa maria madalena,2019,41,0
santo antonio de padua,2019,41,1
sao francisco de itabapoana,2019,41,0
sao fidelis,2019,41,0
sao goncalo,2019,41,18
sao joao da barra,2019,41,0
sao joao de meriti,2019,41,0
sao jose de uba,2019,41,0
sao jose do vale do rio preto,2019,41,0
sao pedro da aldeia,2019,41,0
sao sebastiao do alto,2019,41,0
sapucaia,2019,41,0
saquarema,2019,41,7
seropedica,2019,41,0
silva jardim,2019,41,0
sumidouro,2019,41,0
tangua,2019,41,0
teresopolis,2019,41,0
trajano de moraes,2019,41,0
tres rios,2019,41,0
valenca,2019,41,2
varre-sai,2019,41,0
vassouras,2019,41,2
volta redonda,2019,41,9
angra dos reis,2019,42,2
aperibe,2019,42,0
araruama,2019,42,2
areal,2019,42,0
armacao dos buzios,2019,42,0
arraial do cabo,2019,42,0
barra do pirai,2019,42,0
barra mansa,2019,42,3
belford roxo,2019,42,0
bom jardim,2019,42,0
bom jesus do itabapoana,2019,42,0
cabo frio,2019,42,4
cachoeiras de macacu,2019,42,0
cambuci,2019,42,0
carapebus,2019,42,0
comendador levy gasparian,2019,42,0
campos dos goytacazes,2019,42,0
cantagalo,2019,42,0
cardoso moreira,2019,42,1
carmo,2019,42,0
casimiro de abreu,2019,42,2
conceicao de macabu,2019,42,0
cordeiro,2019,42,0
duas barras,2019,42,0
duque de caxias,2019,42,5
engenheiro paulo de frontin,2019,42,0
