municipio,year,week,rainfall
conceicao de macabu,2011,37,15.7787175
conceicao de macabu,2011,38,19.2223075
conceicao de macabu,2011,39,20.8869231
conceicao de macabu,2011,40,21.6048721
conceicao de macabu,2011,41,22.3941043
conceicao de macabu,2011,42,25.968719
conceicao de macabu,2011,43,30.559487
conceicao de macabu,2011,44,39.433845600000005
conceicao de macabu,2011,45,48.8876904
conceicao de macabu,2011,46,52.72974
conceicao de macabu,2011,47,46.04923050000001
conceicao de macabu,2011,48,45.21025650000001
conceicao de macabu,2011,49,45.97
conceicao de macabu,2011,50,54.303844
conceicao de macabu,2011,51,48.829486
conceicao de macabu,2011,52,47.029486000000006
conceicao de macabu,2012,1,48.003844
conceicao de macabu,2012,2,48.90897400000001
conceicao de macabu,2012,3,48.413077
conceicao de macabu,2012,4,46.2682045
conceicao de macabu,2012,5,26.802051999999996
conceicao de macabu,2012,6,29.1917959
conceicao de macabu,2012,7,31.4982059
conceicao de macabu,2012,8,25.2366677
conceicao de macabu,2012,9,36.7928212
conceicao de macabu,2012,10,39.3089744
conceicao de macabu,2012,11,33.9966662
conceicao de macabu,2012,12,38.3492297
conceicao de macabu,2012,13,32.5979479
conceicao de macabu,2012,14,27.7343598
conceicao de macabu,2012,15,24.3099993
conceicao de macabu,2012,16,22.3079477
conceicao de macabu,2012,17,20.7271792
conceicao de macabu,2012,18,14.407179400000002
conceicao de macabu,2012,19,15.3646156
conceicao de macabu,2012,20,18.0456416
conceicao de macabu,2012,21,14.086153900000005
conceicao de macabu,2012,22,10.6976922
conceicao de macabu,2012,23,10.8751279
conceicao de macabu,2012,24,8.310256500000001
conceicao de macabu,2012,25,9.1902563
conceicao de macabu,2012,26,9.7699998
conceicao de macabu,2012,27,9.2884617
conceicao de macabu,2012,28,9.2923077
conceicao de macabu,2012,29,9.1948717
conceicao de macabu,2012,30,8.9474357
conceicao de macabu,2012,31,8.2397436
conceicao de macabu,2012,32,9.3600001
conceicao de macabu,2012,33,8.394615600000002
conceicao de macabu,2012,34,8.6730768
conceicao de macabu,2012,35,9.8543588
conceicao de macabu,2012,36,17.051281799999998
conceicao de macabu,2012,37,15.9605124
conceicao de macabu,2012,38,17.8448715
conceicao de macabu,2012,39,20.5997435
conceicao de macabu,2012,40,21.6048721
conceicao de macabu,2012,41,22.1310269
conceicao de macabu,2012,42,23.673335
conceicao de macabu,2012,43,30.559487
conceicao de macabu,2012,44,35.0205124
conceicao de macabu,2012,45,46.966665600000006
conceicao de macabu,2012,46,52.72974
conceicao de macabu,2012,47,47.9579475
conceicao de macabu,2012,48,45.6297435
conceicao de macabu,2012,49,44.581026
conceicao de macabu,2012,50,52.91486999999999
conceicao de macabu,2012,51,51.019229200000005
conceicao de macabu,2012,52,53.4974348
conceicao de macabu,2013,1,47.8089724
conceicao de macabu,2013,2,48.54692200000001
conceicao de macabu,2013,3,49.271026000000006
conceicao de macabu,2013,4,46.2682045
conceicao de macabu,2013,5,31.9446156
conceicao de macabu,2013,6,28.2692319
conceicao de macabu,2013,7,31.4982059
conceicao de macabu,2013,8,27.323847100000005
conceicao de macabu,2013,9,37.9630779
conceicao de macabu,2013,10,40.1943591
conceicao de macabu,2013,11,33.9966662
conceicao de macabu,2013,12,37.478717
conceicao de macabu,2013,13,34.363075800000004
conceicao de macabu,2013,14,27.7343598
conceicao de macabu,2013,15,24.9948714
conceicao de macabu,2013,16,22.6241014
conceicao de macabu,2013,17,20.7271792
conceicao de macabu,2013,18,15.460512700000002
conceicao de macabu,2013,19,14.6943591
conceicao de macabu,2013,20,18.0456416
conceicao de macabu,2013,21,14.651795000000003
conceicao de macabu,2013,22,11.1564102
conceicao de macabu,2013,23,10.8751279
conceicao de macabu,2013,24,8.6766667
conceicao de macabu,2013,25,8.97025635
conceicao de macabu,2013,26,9.850256149999998
conceicao de macabu,2013,27,9.2884617
conceicao de macabu,2013,28,9.2915385
conceicao de macabu,2013,29,9.2443589
conceicao de macabu,2013,30,8.9474357
conceicao de macabu,2013,31,8.125641
conceicao de macabu,2013,32,9.553077
conceicao de macabu,2013,33,8.394615600000002
conceicao de macabu,2013,34,8.6266666
conceicao de macabu,2013,35,8.6641024
conceicao de macabu,2013,36,17.051281799999998
conceicao de macabu,2013,37,16.1423073
conceicao de macabu,2013,38,17.156153500000002
conceicao de macabu,2013,39,20.5997435
conceicao de macabu,2013,40,21.4612823
conceicao de macabu,2013,41,21.9994882
conceicao de macabu,2013,42,22.525643
conceicao de macabu,2013,43,30.559487
conceicao de macabu,2013,44,32.8138458
conceicao de macabu,2013,45,46.00615320000001
conceicao de macabu,2013,46,52.72974
conceicao de macabu,2013,47,48.912306
conceicao de macabu,2013,48,45.839487000000005
conceicao de macabu,2013,49,44.581026
conceicao de macabu,2013,50,51.525896
conceicao de macabu,2013,51,52.1141008
conceicao de macabu,2013,52,46.6397428
conceicao de macabu,2014,1,47.6141008
conceicao de macabu,2014,2,48.365896000000006
conceicao de macabu,2014,3,49.271026000000006
conceicao de macabu,2014,4,46.697179000000006
conceicao de macabu,2014,5,34.5158974
conceicao de macabu,2014,6,28.2692319
conceicao de macabu,2014,7,31.0369239
conceicao de macabu,2014,8,28.367436800000004
conceicao de macabu,2014,9,35.6771806
conceicao de macabu,2014,10,40.1943591
conceicao de macabu,2014,11,34.8820509
conceicao de macabu,2014,12,36.6082043
conceicao de macabu,2014,13,40.09025510000001
conceicao de macabu,2014,14,23.7723084
conceicao de macabu,2014,15,25.6797435
conceicao de macabu,2014,16,22.9402551
conceicao de macabu,2014,17,20.7271792
conceicao de macabu,2014,18,16.513846000000004
conceicao de macabu,2014,19,14.0241026
conceicao de macabu,2014,20,18.0456416
conceicao de macabu,2014,21,15.217436100000004
conceicao de macabu,2014,22,11.6151282
conceicao de macabu,2014,23,10.8751279
conceicao de macabu,2014,24,9.0430769
conceicao de macabu,2014,25,8.7502564
conceicao de macabu,2014,26,9.850256149999998
conceicao de macabu,2014,27,9.36871805
conceicao de macabu,2014,28,9.2907693
conceicao de macabu,2014,29,9.2938461
conceicao de macabu,2014,30,8.9474357
conceicao de macabu,2014,31,8.0115384
conceicao de macabu,2014,32,9.7461539
conceicao de macabu,2014,33,8.394615600000002
conceicao de macabu,2014,34,8.5802564
conceicao de macabu,2014,35,7.473846
conceicao de macabu,2014,36,17.051281799999998
conceicao de macabu,2014,37,16.3241022
conceicao de macabu,2014,38,16.4674355
conceicao de macabu,2014,39,20.5997435
conceicao de macabu,2014,40,21.317692500000003
conceicao de macabu,2014,41,21.8679495
conceicao de macabu,2014,42,22.525643
conceicao de macabu,2014,43,29.411795
conceicao de macabu,2014,44,30.607179200000004
conceicao de macabu,2014,45,46.00615320000001
conceicao de macabu,2014,46,51.7692276
conceicao de macabu,2014,47,49.866664500000006
conceicao de macabu,2014,48,46.04923050000001
conceicao de macabu,2014,49,44.581026
conceicao de macabu,2014,50,50.13692199999999
conceicao de macabu,2014,51,53.2089724
conceicao de macabu,2014,52,46.6397428
conceicao de macabu,2015,1,27.430768
conceicao de macabu,2015,2,48.18487
conceicao de macabu,2015,3,49.271026000000006
conceicao de macabu,2015,4,47.1261535
conceicao de macabu,2015,5,37.0871792
conceicao de macabu,2015,6,28.2692319
conceicao de macabu,2015,7,30.575641899999997
conceicao de macabu,2015,8,29.4110265
conceicao de macabu,2015,9,29.935129300000003
conceicao de macabu,2015,10,43.6505131
conceicao de macabu,2015,11,35.7674356
conceicao de macabu,2015,12,35.7376916
conceicao de macabu,2015,13,40.09025510000001
conceicao de macabu,2015,14,25.5374363
conceicao de macabu,2015,15,26.3646156
conceicao de macabu,2015,16,22.9402551
conceicao de macabu,2015,17,21.0433329
conceicao de macabu,2015,18,17.567179300000003
conceicao de macabu,2015,19,13.353846100000002
conceicao de macabu,2015,20,18.0456416
conceicao de macabu,2015,21,15.783077200000005
conceicao de macabu,2015,22,12.073846200000002
conceicao de macabu,2015,23,10.8751279
conceicao de macabu,2015,24,9.4094871
conceicao de macabu,2015,25,8.53025645
conceicao de macabu,2015,26,9.850256149999998
conceicao de macabu,2015,27,9.4489744
conceicao de macabu,2015,28,9.2900001
conceicao de macabu,2015,29,9.2938461
conceicao de macabu,2015,30,8.9969229
conceicao de macabu,2015,31,7.897435799999999
conceicao de macabu,2015,32,9.7461539
conceicao de macabu,2015,33,8.587692500000001
conceicao de macabu,2015,34,8.5338462
conceicao de macabu,2015,35,8.719487
conceicao de macabu,2015,36,14.6153844
conceicao de macabu,2015,37,16.5058971
conceicao de macabu,2015,38,15.7787175
conceicao de macabu,2015,39,20.5997435
conceicao de macabu,2015,40,21.1741027
conceicao de macabu,2015,41,21.7364108
conceicao de macabu,2015,42,22.525643
conceicao de macabu,2015,43,28.264103
conceicao de macabu,2015,44,28.4005126
conceicao de macabu,2015,45,46.00615320000001
conceicao de macabu,2015,46,50.8087152
conceicao de macabu,2015,47,50.821023
conceicao de macabu,2015,48,46.04923050000001
conceicao de macabu,2015,49,44.7907695
conceicao de macabu,2015,50,48.747947999999994
conceicao de macabu,2015,51,54.303844
conceicao de macabu,2015,52,46.6397428
conceicao de macabu,2016,1,48.003844
conceicao de macabu,2016,2,49.271026000000006
conceicao de macabu,2016,3,47.555128
conceicao de macabu,2016,4,39.658461
conceicao de macabu,2016,5,28.2692319
conceicao de macabu,2016,6,30.1143599
conceicao de macabu,2016,7,30.4546162
conceicao de macabu,2016,8,24.193078000000003
conceicao de macabu,2016,9,41.3646158
conceicao de macabu,2016,10,37.538205
conceicao de macabu,2016,11,33.9966662
conceicao de macabu,2016,12,40.09025510000001
conceicao de macabu,2016,13,29.0676921
conceicao de macabu,2016,14,27.7343598
conceicao de macabu,2016,15,22.9402551
conceicao de macabu,2016,16,21.6756403
conceicao de macabu,2016,17,19.6738459
conceicao de macabu,2016,18,13.353846100000002
conceicao de macabu,2016,19,16.705128600000002
conceicao de macabu,2016,20,16.914359400000002
conceicao de macabu,2016,21,14.086153900000005
conceicao de macabu,2016,22,9.7802562
conceicao de macabu,2016,23,10.1423075
conceicao de macabu,2016,24,8.310256500000001
conceicao de macabu,2016,25,9.6302562
conceicao de macabu,2016,26,9.6094871
conceicao de macabu,2016,27,9.2884617
conceicao de macabu,2016,28,9.2938461
conceicao de macabu,2016,29,9.0958973
conceicao de macabu,2016,30,7.6692306
conceicao de macabu,2016,31,9.7461539
conceicao de macabu,2016,32,8.973846300000002
conceicao de macabu,2016,33,8.441025800000002
conceicao de macabu,2016,34,8.719487
conceicao de macabu,2016,35,12.2348716
conceicao de macabu,2016,36,16.8694869
conceicao de macabu,2016,37,15.7787175
conceicao de macabu,2016,38,19.2223075
conceicao de macabu,2016,39,20.8869231
conceicao de macabu,2016,40,21.6048721
conceicao de macabu,2016,41,22.3941043
conceicao de macabu,2016,42,25.968719
conceicao de macabu,2016,43,30.559487
conceicao de macabu,2016,44,39.433845600000005
conceicao de macabu,2016,45,48.8876904
conceicao de macabu,2016,46,52.72974
conceicao de macabu,2016,47,46.04923050000001
conceicao de macabu,2016,48,45.21025650000001
conceicao de macabu,2016,49,45.97
conceicao de macabu,2016,50,54.303844
conceicao de macabu,2016,51,48.829486
conceicao de macabu,2016,52,33.314102
conceicao de macabu,2017,1,48.003844
conceicao de macabu,2017,2,48.90897400000001
conceicao de macabu,2017,3,48.413077
conceicao de macabu,2017,4,46.2682045
conceicao de macabu,2017,5,26.802051999999996
conceicao de macabu,2017,6,29.1917959
conceicao de macabu,2017,7,31.4982059
conceicao de macabu,2017,8,25.2366677
conceicao de macabu,2017,9,42.5348725
conceicao de macabu,2017,10,38.423589699999994
conceicao de macabu,2017,11,33.9966662
conceicao de macabu,2017,12,39.2197424
conceicao de macabu,2017,13,30.83282
conceicao de macabu,2017,14,27.7343598
conceicao de macabu,2017,15,23.6251272
conceicao de macabu,2017,16,21.991794
conceicao de macabu,2017,17,20.7271792
conceicao de macabu,2017,18,13.353846100000002
conceicao de macabu,2017,19,16.0348721
conceicao de macabu,2017,20,17.4800005
conceicao de macabu,2017,21,14.086153900000005
conceicao de macabu,2017,22,10.2389742
conceicao de macabu,2017,23,10.508717700000002
conceicao de macabu,2017,24,8.310256500000001
conceicao de macabu,2017,25,9.41025625
conceicao de macabu,2017,26,9.68974345
conceicao de macabu,2017,27,9.2884617
conceicao de macabu,2017,28,9.2930769
conceicao de macabu,2017,29,9.1453845
conceicao de macabu,2017,30,8.9474357
conceicao de macabu,2017,31,8.3538462
conceicao de macabu,2017,32,9.1669232
conceicao de macabu,2017,33,8.394615600000002
conceicao de macabu,2017,34,8.719487
conceicao de macabu,2017,35,11.0446152
conceicao de macabu,2017,36,17.051281799999998
conceicao de macabu,2017,37,15.7787175
conceicao de macabu,2017,38,18.5335895
conceicao de macabu,2017,39,20.7433333
conceicao de macabu,2017,40,21.6048721
conceicao de macabu,2017,41,22.2625656
conceicao de macabu,2017,42,24.821027
conceicao de macabu,2017,43,30.559487
conceicao de macabu,2017,44,37.22717900000001
conceicao de macabu,2017,45,47.927178000000005
conceicao de macabu,2017,46,52.72974
conceicao de macabu,2017,47,47.003589000000005
conceicao de macabu,2017,48,45.42
conceicao de macabu,2017,49,44.581026
conceicao de macabu,2017,50,54.303844
conceicao de macabu,2017,51,49.92435760000001
conceicao de macabu,2017,52,46.8346144
conceicao de macabu,2018,1,48.003844
conceicao de macabu,2018,2,48.727948000000005
conceicao de macabu,2018,3,48.8420515
conceicao de macabu,2018,4,46.2682045
conceicao de macabu,2018,5,29.373333799999997
conceicao de macabu,2018,6,28.7305139
conceicao de macabu,2018,7,31.4982059
conceicao de macabu,2018,8,26.280257400000004
conceicao de macabu,2018,9,40.2489752
conceicao de macabu,2018,10,39.3089744
conceicao de macabu,2018,11,33.9966662
conceicao de macabu,2018,12,38.3492297
conceicao de macabu,2018,13,32.5979479
conceicao de macabu,2018,14,27.7343598
conceicao de macabu,2018,15,24.3099993
conceicao de macabu,2018,16,22.3079477
conceicao de macabu,2018,17,20.7271792
conceicao de macabu,2018,18,14.407179400000002
conceicao de macabu,2018,19,15.3646156
conceicao de macabu,2018,20,18.0456416
conceicao de macabu,2018,21,14.086153900000005
conceicao de macabu,2018,22,10.6976922
conceicao de macabu,2018,23,10.8751279
conceicao de macabu,2018,24,8.310256500000001
conceicao de macabu,2018,25,9.1902563
conceicao de macabu,2018,26,9.7699998
conceicao de macabu,2018,27,9.2884617
conceicao de macabu,2018,28,9.2923077
conceicao de macabu,2018,29,9.1948717
conceicao de macabu,2018,30,8.9474357
conceicao de macabu,2018,31,8.2397436
conceicao de macabu,2018,32,9.3600001
conceicao de macabu,2018,33,8.394615600000002
conceicao de macabu,2018,34,8.6730768
conceicao de macabu,2018,35,9.8543588
conceicao de macabu,2018,36,17.051281799999998
conceicao de macabu,2018,37,15.9605124
conceicao de macabu,2018,38,17.8448715
conceicao de macabu,2018,39,20.5997435
conceicao de macabu,2018,40,21.6048721
conceicao de macabu,2018,41,22.1310269
conceicao de macabu,2018,42,23.673335
conceicao de macabu,2018,43,30.559487
conceicao de macabu,2018,44,35.0205124
conceicao de macabu,2018,45,46.966665600000006
